Partner_id,type,Partner_name,Rating_score
117483,Relative,New,4.09
128311,Relative,Daryen,3.88
77230,Relative,Kremer,4.19
49455,Relative,George,3.58
114266,Relative,Paul,3.47
45723,Kids,Mariama,3.79
105774,Relative,Jiqiong,3.59
33157,Partner,Arthur,4.31
88521,Alone,"Jeanne - Aka, 'Rindy'",4.06
65962,Alone,Jenny,3.89
101731,Alone,Ms. George,3.64
109168,Alone,Claire,3.73
86402,Alone,Monica,4.06
66678,Alone,Ms. H,4.28
21902,Relative,Trilla,3.81
120013,Alone,Leah,4.13
44930,Alone,Burcu,4.11
62849,Alone,Nneka,4.01
12952,Alone,Anny,4.2
35222,Alone,Noah,4.14
106666,Alone,Danni,4.34
77850,Alone,Sam,3.75
80159,Alone,Jonathan,3.77
121477,Alone,MarlÃ¨ne,3.74
54934,Alone,Suri,3.83
100410,Alone,Felipe,4.24
215,Alone,Desmond,4.04
89896,Alone,Ben,3.75
118054,Alone,Javerick,3.9
7706,Alone,DaniÃ«l,3.85
70475,Alone,Kathleen,4.2
59297,Alone,Cherly,3.71
109213,Alone,Mara,4.07
109166,Alone,Anton,4.15
100864,Alone,Carol,4.25
91681,Alone,Ashley,3.37
13479,Alone,Devan,4.33
38386,Alone,Robert,4.3
120042,Partner,Ori & Juanjo,4.11
84711,Alone,Hannah,4.03
108501,Alone,Ben,3.75
93199,Alone,Jose,3.63
51664,Alone,Irina,4.05
88278,Relative,Julio,3.79
42872,Alone,Julio,4.53
72219,Alone,Simon,3.69
73878,Alone,Shahana,4.01
124783,Partner,Kim,4.11
57759,Alone,Leisa,3.86
121299,Alone,Ruthie,3.72
10271,Alone,Matt,3.7
44939,Alone,Halliday,3.82
16846,Alone,Ruchi,4.14
16792,Alone,Jennifer,3.67
106784,Alone,Stanley,3.79
1082,Alone,Ashley,3.91
3886,Alone,Kimberly,4.36
60168,Alone,Kaila,4.26
117136,Relative,Meredith,4.57
80736,Alone,Salah,3.98
104889,Alone,King,3.99
53191,Alone,Rossana,3.91
99467,Alone,Omer,4.57
103250,Alone,Carla,4.02
51627,Alone,Ely,4.15
11103,Alone,Amy,3.64
80659,Alone,Lu,4.2
65014,Relative,Shuting,4.23
104723,Alone,Tracy,3.67
114338,Alone,Ava,3.67
87782,Relative,Maureen,3.98
101872,Alone,Terry,3.83
82294,Relative,Daniel,3.97
4645,Alone,Allison,3.93
4360,Others,Cheryl,4.14
61216,Alone,Allie,3.68
80757,Relative,David,4.08
19017,Alone,Stanley,4.15
122995,Alone,Sean,4.31
125925,Alone,Anada,4.53
22305,Alone,Rose & Brian,3.61
124106,Alone,David,3.56
104912,Alone,John And Colleen,3.98
10889,Alone,Ben,4.13
59994,Alone,Natie,4.15
5116,Alone,Paul,4.02
13447,Alone,Margot,4.07
50799,Alone,John,3.88
102873,Alone,Lana,4.27
41706,Alone,Ruchi,3.53
112047,Alone,Ruchi,3.98
6673,Alone,Marie-Astrid,3.99
58533,Alone,Elsa,3.73
76481,Alone,Jason & Mary,4.23
32371,Alone,Stanley,4.31
80,Partner,Vanessa,4.13
46175,Alone,Fanny,3.65
59275,Relative,Edmund,3.94
58373,Alone,Vincent,3.96
53414,Alone,Justin,4.13
115675,Alone,Zachary,3.97
29160,Alone,Kevin,4.02
29212,Alone,Dan,4.19
34599,Alone,Stanley,3.85
10750,Alone,Vincent,4.28
87678,Relative,Lauren,3.71
122840,Relative,Oday,3.91
32239,Relative,Malachi,3.81
57842,Relative,Stephanie,3.73
51073,Alone,Diana,3.92
53396,Alone,Cameron,3.49
29605,Relative,Franck And Joshua,4.01
119048,Alone,Joe Berat,3.51
80026,Alone,Ikello,3.85
102798,Alone,Michelle,3.74
18471,Relative,Melissa,3.73
21445,Alone,Tykia,3.63
58406,Alone,Steven,3.99
83851,Alone,Ding,3.81
12606,Alone,Alan,3.94
51622,Alone,Sonya,3.86
685,Alone,Robert,3.76
110675,Alone,Ruben,3.81
121312,Kids,Karen,3.74
13920,Alone,Zach,3.92
65407,Alone,Karen,3.89
91479,Relative,Jean,3.63
6986,Alone,Joseph,4.11
57038,Alone,Stanley,3.87
48119,Alone,Dave,4.19
12963,Alone,Chen,4.12
17375,Relative,Jean Paul,4.28
36195,Alone,Leslie,3.95
22405,Relative,Andrew,4.27
17111,Alone,Stanley,4.25
22517,Alone,Raviv,3.92
102456,Alone,James,3.94
126456,Alone,Andrea,3.95
107600,Alone,Thomas,3.83
120968,Alone,Yaacov,4.05
67264,Relative,Dan,4.06
120076,Alone,Gabriele,3.61
42892,Alone,AFI Apartments,3.6
104306,Alone,Oksana,3.29
79689,Alone,Marlene,4.01
116381,Relative,Max,3.11
59889,Alone,Harmony,4.11
4872,Relative,Candace,4.11
85557,Alone,Xinchen,3.91
96239,Alone,Irina,3.75
12814,Alone,Kat,3.55
113566,Alone,Amy,3.99
119924,Alone,Olvin,4.27
73722,Alone,Maria,4.09
63384,Alone,Dave,3.7
123748,Partner,Brian,3.66
78688,Alone,James,3.5
95222,Alone,Ronn,3.86
48864,Alone,Charlotte,4.2
31329,Relative,Saxon,3.89
32049,Alone,Natasha,4.22
1446,Relative,Frank,4.05
31233,Alone,Barbara,3.75
6352,Alone,Ro,3.83
18942,Alone,Luidmila,4.23
31636,Alone,Jacob,4.14
12291,Alone,Alyssa,4.14
57,,Michael,3.62
103835,Alone,Adrienne,3.71
84122,Alone,Tobi,3.71
9504,Alone,Shary,4.21
54143,Alone,Andres,4.38
40658,Alone,Liliana,4.06
11611,Alone,Zeeshan,3.86
87114,Alone,Paula,4.05
129047,Alone,Yasmin,4.32
14905,Alone,Pauline,4.27
7380,Alone,Leo,3.76
10874,Alone,David,3.78
19294,Alone,Joe,4.31
13519,Alone,Tammie,4.19
108076,Relative,Aleida,4.22
104620,Alone,Rachel,3.8
26895,Alone,Steven,3.75
116353,Alone,Karen,4.2
39449,Relative,Antonella,3.98
89391,Alone,Patrick,3.81
30571,Alone,Vik,4.09
123275,Alone,Sarah,4.14
105865,Relative,Katy,3.3
66021,Alone,Giampiero,3.67
52831,Partner,Inna,3.54
110259,Alone,Julie,3.44
113321,Alone,Sara,3.9
44617,,Kylie,4.27
81091,Alone,Frederick,4.28
19694,,Yohan,3.91
104742,Alone,Lilly,3.72
6443,Alone,David,4.3
101402,Partner,Kathleen,3.61
63418,Alone,Adam,4.3
126210,Alone,Marcia,3.9
65275,Alone,Charles,4.08
42381,Alone,Stanley,4.21
8514,Alone,Julian,3.75
127574,Alone,Stanley,4.39
38566,Alone,Kremer,4.02
34694,Relative,AFI Apartments,4.09
129179,Alone,Lima,3.82
2937,Alone,Kat Kat,3.9
69999,Partner,A,3.95
36139,Alone,Kevin,3.82
33754,Alone,Kerith,3.66
33572,Alone,Anton,3.8
83061,Others,Wilder,3.73
54482,Alone,Tammie,3.71
23893,Alone,Ashley,3.67
37172,Alone,Chelsea And Alistair,3.89
52445,Alone,Yaasha,4.45
23809,Alone,Mark,3.6
127133,Alone,Andrea,3.34
44003,Alone,Annette,3.85
19711,Alone,Mai,4.16
101523,Alone,Tori,4.32
95538,Alone,Narina,4.18
109873,Alone,Zoom Imports,3.5
41994,Alone,Anthony,4.05
8764,Alone,Sylvia,3.83
18269,Alone,Stacy,3.77
125593,Alone,Muneer,4.11
86620,Alone,Heidi,3.98
60531,Alone,Lindsay,3.88
123931,Alone,Sasha,4.15
18353,Alone,Jen,3.76
33087,,Pat,3.76
70417,Alone,Dlb,3.64
119342,Alone,Nicole,4.26
4956,Relative,Mervin (Michael),4.14
115453,Alone,Emmanuel,4.14
79939,Alone,Zheng,4.06
89705,Alone,Christina,3.7
112085,Alone,Kaila,3.83
100591,Alone,Joyell,4.34
110286,Alone,Antonio,3.88
71335,Alone,Yoga,4.11
83255,Alone,Emily And Joel,4.06
94638,Alone,Norman,4.19
52477,Alone,Kenny,4.24
1459,Alone,Eileen,4.29
106646,Alone,Patrick,3.96
22489,Alone,Jeffrey,4.33
76416,Alone,Jason,4
62997,Alone,Bam,3.75
116261,,Hsiao,3.55
11607,Relative,Cat,3.8
34512,Others,Kirstin,3.94
54413,Others,Kanyi,3.53
62911,Alone,George,3.67
83412,Alone,Bryon,3.98
86377,Alone,Dan,3.88
14850,Alone,Donovan,4.06
32275,Alone,Michelle,4.28
127192,Alone,Zach,4.09
127525,Alone,Olivia,4.3
63162,,Christopher,3.77
86940,Alone,Tammie,3.79
95662,Alone,Luis,3.44
105788,Alone,Timothy,4.16
80666,Alone,Ellena,4.04
14807,Alone,Amy,4.13
11594,Alone,Audrey,3.58
40173,Alone,Daniel,3.72
109562,Alone,Geetika,3.6
91850,Alone,Lana,4.29
120841,Alone,Dan,3.66
23819,Alone,Arielle,3.56
7566,Relative,Yaacov,3.52
983,Alone,Ude,3.9
45911,,Imanuelly,3.64
106759,Relative,Marc,4.07
123442,Relative,Massy,4.05
89070,Alone,Samuel,3.93
73447,Alone,Alexandra,3.93
75788,Alone,Kristen,3.9
68295,Alone,Tom,3.59
67009,Alone,Gio,4.05
85739,,Luo,3.74
123524,Alone,James,4.28
112729,Alone,Gurpreet  Singh,4.05
7538,Alone,Modesta,4.18
10281,Alone,David,3.56
49194,Alone,Ann,4.32
50096,Alone,Karim,3.76
58695,Alone,Clemence,4.02
73242,Alone,Amedeo,4.15
99414,Alone,Lym,3.99
5349,Relative,Raymond,4.38
59130,Alone,Andrew,3.99
124297,Alone,Tal,4.03
51962,Alone,Uly,3.74
46918,Alone,Nina,3.81
32515,Alone,Maya,3.99
68069,Alone,Alex,4.15
88361,Alone,Carmen,3.71
53969,Alone,Cheryl,3.91
35106,Alone,Kelly,3.7
97525,Alone,Akiko,4.09
48026,Relative,Frank,3.9
41143,Alone,Pavel,3.95
21944,Relative,Anthony,3.86
30746,Alone,Andrew,4.11
109223,Alone,Francis,3.57
47242,Alone,Ali,3.7
61853,Relative,Michelle,3.77
89702,,Carlos,4.32
17347,Relative,David,4.04
93816,,Daniel,3.63
75831,Alone,Hugo,3.89
50463,Alone,Yogita,3.89
45745,Alone,Jason,3.98
112558,Alone,Garen,3.98
51240,Relative,Jamie,3.52
99856,Alone,Chrissy,3.71
33302,Alone,Hannah,3.6
50059,Alone,Gabriella,3.79
63794,Alone,Stay With US!,3.95
110779,Alone,Lakisha,3.62
8495,Alone,Mandi,3.69
21102,Alone,Mante,3.29
117752,Alone,Max,4.14
82642,Alone,Joseph,3.94
90339,Alone,James,3.84
40032,Alone,Aiana,3.7
59935,Alone,Emily,4.08
119503,Relative,Neelu,4.12
20380,Alone,David,4.1
63951,Alone,Ayinde,4.13
42337,Alone,Monica A,3.82
49848,Relative,Daniel,3.99
128366,Alone,Christine,4.21
12364,Alone,Constanze,4.21
8820,Partner,Gida,3.96
65302,Relative,Justine,4.09
33034,Alone,Kate + Max,3.53
555,Alone,Sharlene,4
56815,Relative,Philip,4.26
23838,Alone,Phaedra,3.6
80042,Relative,Natasha,4.31
125704,Alone,Matt,3.96
117022,Alone,Caitlin,3.96
20071,Alone,Stephanie,4.21
66398,Alone,Isabelle,4.34
127219,Alone,Ella,4.08
102800,Alone,Mai,4.09
73276,Kids,George,4.36
87101,Alone,Sueann,4.05
100891,Alone,Jake,4.24
42913,Alone,Miranda,4.31
24648,Alone,Elena,4.08
18839,Alone,Sneh,4.23
60790,,Karli,3.46
63427,Alone,Suhail,4.15
45827,Alone,Frankie And J,4.02
97319,Alone,FuKang,4.08
104872,Alone,Xavier,4.27
378,Alone,Evelyn,4.24
117472,Alone,Jourdan,4.14
119161,Alone,Breanna,3.77
80833,Alone,Brian,3.86
105419,Relative,Garrett,3.52
100461,Alone,Gabriele,3.73
109799,Alone,Monique,3.55
67704,Alone,Robert,3.86
15575,Alone,Alex,4.01
96163,Alone,Cal,3.87
122382,Alone,Dana,3.91
6369,Alone,Lindsay,3.81
38878,Relative,Michelle,4.07
71084,Alone,Ari,3.58
58830,Alone,Peter,3.91
114513,Alone,Justin,3.75
107177,Alone,Abcstay,3.74
88427,Alone,Lisanne,4.02
86015,Alone,Maria,3.8
92427,Alone,Maddy,4.07
108605,Alone,George,3.52
54212,,Jarid,3.9
125429,Alone,Sandra,3.58
98461,Relative,Michael,3.78
59059,Alone,Miriam,3.81
17386,Relative,Ashley,3.85
810,Alone,Joanna,3.66
96831,Alone,Alessandra,3.84
100565,,Nolwenn,3.88
114645,Alone,Hilary,3.7
87108,Alone,Martijn,3.69
126405,Relative,Yuhua,4.34
24912,Alone,Yifat,3.9
76111,Relative,Cynthia,4.43
74802,Alone,Emily,3.8
32335,Alone,Ese,3.82
113011,Alone,Carol,3.68
50495,Alone,Jose,3.98
22260,Alone,Shampa,4.02
54298,Alone,Devyn,4.27
16253,Alone,Devony,3.99
111117,Alone,Emilia,4.13
74359,Alone,Morgan,4.01
119691,Alone,Abir,3.98
61915,Alone,Adam,3.89
81718,Alone,Shawn,3.86
58592,Partner,Debra,4.07
95761,Alone,Lorenzo,3.92
12081,Alone,Anthony,3.94
94071,Alone,Eliu,3.81
34404,Alone,Mira,4.29
40900,Alone,Zakir And Shagraf,3.84
58291,Alone,Ben,4.06
47138,Alone,Maxime,4.11
3582,Alone,Mo,4.15
80018,Alone,Chad,3.74
14142,Alone,Gigi,4.24
93395,Alone,Carole,3.91
91018,Alone,Colin,3.61
64205,Alone,Chris,4.13
119628,Alone,JosÃ©,4.41
75981,Alone,Carmelo,3.75
35075,Alone,Chris,3.87
94838,Relative,Jennifer,3.74
115399,Relative,Ana Y Victor,4.38
86811,Relative,Linda,4.34
95094,Alone,Abigail,3.89
85457,Alone,Kim,4.12
41724,Alone,Alena,4.24
115405,Relative,Joshua,4.02
37512,Alone,Ming,3.65
125840,Alone,Pj,3.7
33447,Alone,Gizzelle,3.78
79414,Alone,Mai,3.66
58259,Alone,Steven,3.8
6653,Alone,Peter,3.57
69061,Alone,Deren,4.29
56444,Relative,Malen,3.24
88292,Alone,Ben,3.66
95309,Partner,Goran,4.2
90931,Relative,Mira,3.75
44175,Alone,Joe,3.89
99489,Alone,LadyShepsa,3.92
90909,Alone,Gurpreet  Singh,3.87
57771,Partner,Zeyu,4.06
109671,Alone,Zedal,3.59
28532,Alone,Sonya,3.65
9844,Alone,Lisa,4.12
122730,Alone,Lizzie,4.15
17442,Alone,Taylor,4.22
118008,Alone,Parmenides,3.78
14316,Alone,Giona,4.27
59407,Alone,Yuval,4.34
59184,Alone,Nehama And Chen (Agent ),4.11
73592,Alone,Alessandro,3.88
100880,Alone,Artem,4.29
18625,Alone,Lily,4
70539,Alone,Helene,3.86
82958,Alone,Corporate Housing,4.06
100883,Alone,Jeniffer,4.17
122208,Relative,Jordan,4.05
91633,Relative,Joyell,4.16
86396,Alone,Ocean,4.29
111004,Alone,Charles,3.6
109692,Relative,Emmanuel,3.64
3970,Alone,Richard,3.84
67409,Alone,Emmanuel,3.81
534,Relative,Lydia,4.55
27246,Alone,Kourosh,4.2
52915,Alone,Rachel,3.74
103849,Alone,Charles,3.68
83404,Alone,Natalie,4.06
56483,Relative,Sara,4.14
113077,Alone,Argelis,3.98
60375,Relative,Ellen,3.49
21949,Alone,Braden,4.13
14505,Relative,Ivy,3.8
89530,Alone,Ej,4.11
97851,Alone,TimothÃ©e,3.61
91446,Relative,Eda,3.98
15427,Alone,Oz,4.11
105238,Alone,Anthony,4.28
5940,Alone,Dana,3.66
93778,Relative,Tony,4.38
50336,Alone,Jean Paul,3.73
111226,Alone,Daniel,3.86
99508,Alone,Sue,3.82
109000,Alone,Cory,3.75
78189,Alone,Anny,4.01
32526,Alone,Douglas,3.63
76559,Alone,Joseph,3.65
27992,Alone,Peter,3.68
91039,Alone,Rudy,3.41
53792,Alone,Kenny,3.84
42963,Alone,Madalina,4.07
39845,Alone,Marie,4.07
89769,Alone,Joey,4.12
77656,Alone,Diana,3.72
99134,Alone,Ana Corina,3.66
114779,Others,Stephanie,3.68
101367,Alone,Zach,3.95
11896,Alone,Esther,4.15
50179,Kids,Troy & Aki,4.08
121815,Alone,Keri,4.29
75750,Kids,Adrian,3.59
35151,Alone,Jacqueline,4.05
11266,Alone,Aigerim Aika,4.31
35327,Alone,Ed,3.46
48975,Alone,Yuxi,4.04
85972,Alone,Ed,4.38
84138,Alone,Aigerim Aika,4.05
117051,Alone,David,4.17
47230,Alone,Zoila,3.64
101565,Alone,Jamie,4.16
102736,Alone,Thomas,3.74
65888,Alone,Ruchi,4.28
50401,Relative,Andrea,3.78
59975,Alone,Jorge,4.29
36116,Alone,Ruchi,4.24
92925,Alone,Katri,3.89
97479,Alone,Janene,3.47
111099,Alone,Ben,3.9
89623,Alone,Jared,3.41
3592,Alone,Milorad,4.02
71165,Alone,Svetlana,3.98
51693,Alone,Josh,3.83
76696,Alone,Chris,3.67
100301,Alone,Karl,4.21
32207,Alone,Inna,3.98
114516,Alone,Sanyika,3.83
19218,Alone,Jason,3.8
69774,Alone,Anna,3.53
47167,Kids,Sarabeth,4.2
104075,Relative,Liz,4.23
16863,Alone,Chris,4.13
108679,Alone,Patrick,3.55
98036,Alone,Chris,3.54
83521,Alone,Opal,3.9
116187,Alone,Brian,3.39
79310,Partner,Mark,3.67
121183,Relative,Kathy,3.6
109514,Alone,Rob,4.34
127107,Alone,Walter,3.48
79352,Alone,Samantha,3.48
26094,Alone,Frankie,3.95
14909,Alone,Xiaoxia,3.7
31852,Alone,Silvana,4.37
7069,Alone,Sofia,3.68
125408,Alone,Sara,3.95
99758,Alone,Marie-Louise,3.7
18733,Alone,Hanna,3.91
114370,Relative,Steve,3.67
123480,Alone,Andy,4.02
57368,Alone,M,4.05
86103,,Naima,3.87
128948,Alone,Amarsana,3.92
40403,Partner,Aaron,3.45
111451,Alone,Ezio,4.38
31551,Alone,Kaan,4.16
85900,Alone,Barrett,3.68
59794,Partner,Lena,3.73
98582,Alone,Francisca,4.09
53201,Alone,Neek,3.64
117373,Alone,Samantha,3.64
39805,Alone,Sergii,3.65
83420,Alone,Jo,4.21
75802,Alone,Simi,4.36
57836,Alone,John,4.29
43233,Alone,Sergii,4.15
18140,Alone,Heather,4.31
7110,Alone,Alyssa,3.77
26680,Alone,Mariana,4.26
50530,Alone,Sunny,4.57
94042,Alone,Bryan,4.26
95635,Relative,Scott,4.09
107166,Alone,Sharon,3.94
51103,Alone,Ken,4.42
91583,Others,Joseph,4.23
46340,Relative,Jake,3.71
52911,Alone,Beatrice,4.11
107426,Alone,Chris,4.21
29627,Alone,Lucilu,3.9
76133,Alone,Sophia,4.22
79281,Alone,Masud,4
99206,Alone,Sasha,4.31
54670,Alone,Sergii,3.79
62488,Kids,Matthew,4.07
77259,Alone,Shlomi,4.06
119595,Alone,Ivanna And Emmanuel,3.93
33328,Alone,Brittany,4.1
26964,Alone,Regitze,3.93
92455,Relative,Lorenzo & Alex,3.94
118797,Others,Akeem,3.59
57892,Alone,Mohammad,3.85
44763,Alone,Aaron,4.2
107644,Alone,Joy,3.61
117134,Alone,Joyell,4.19
11396,Alone,Sara,3.95
39718,Alone,Robert,3.35
100475,Alone,Lys,4.09
54362,Alone,Vicky,3.51
69186,Alone,Elvira,3.47
108974,Alone,Nicholas,4.13
66050,Relative,Kendall,3.52
33775,Alone,Corey,4.13
69212,Alone,Jolly,3.72
250,Alone,Jure,3.61
105137,Alone,Mamun,4.17
6038,Alone,Trace,4.08
99307,Alone,Jamie,3.96
17492,Alone,Conrad,3.95
14955,Alone,Ali,3.95
12539,Alone,Pierre,4.28
100460,Others,"Yumi, Chizu",3.54
6329,Alone,John,4.15
18529,Relative,Irving,3.73
124644,Alone,Ninja,3.83
101202,Alone,Titus,3.68
38601,Alone,"Yumi, Chizu",4.03
98044,Alone,Xintong (Nancy),4.07
88247,Alone,Amy,4.09
88915,Alone,Harmony,3.91
98941,Alone,Easton,3.64
107217,Alone,Morgan,3.49
70650,Alone,Julissa,3.62
1347,Alone,Mariana,4.03
21832,Alone,Jay,3.74
80043,Alone,Rob,3.86
58848,Alone,Sam & Stefanie,3.87
98474,Relative,Andom,3.67
12547,Alone,Giulliana,3.9
116511,Kids,Jason & Mary,4.26
107975,Alone,Tara,3.63
61569,Alone,Matthew,4
120024,Alone,Mira,3.82
74875,Alone,Heather,3.88
9414,Alone,Heather,4.17
15628,Alone,Ricardo,4.27
32276,Alone,Noelle,4.03
93406,Alone,Cassidy,3.84
13380,Alone,Sandy,4.27
21057,Alone,Jianyan,4.35
111272,Alone,Missy,4.37
74519,Alone,Mahlet,3.94
59128,Alone,Sk,3.87
103192,Alone,Peter,4.12
30234,Partner,Nancy,3.9
51914,Alone,Nancy,4.3
100057,Alone,Maria,4.1
81854,Alone,Janine,3.85
90956,Alone,Deaton,4.15
122345,Alone,Cristal,4.22
128402,Kids,Becca,3.77
101527,Alone,Jen,3.63
76874,Alone,Madelline,4.18
55441,Alone,Maggie,3.91
100058,Relative,Colin,3.9
89101,Alone,Peter,4.13
127151,Alone,Freddie,3.82
124286,Alone,Marlene,3.83
94025,Alone,Yaacov,4.13
1798,Alone,E,4.23
2885,Alone,Valentin,3.99
40817,Alone,Valentin,4.15
108174,Alone,Rick,3.89
28799,Relative,Andrea,4.06
25387,,Joseph,3.79
35344,Alone,Vk,4.09
109271,Alone,Assane,4.02
54323,Alone,Dan,4.27
93334,Alone,Ben,4.06
51683,Alone,Rayan,4.14
30087,Alone,Kaitlin,3.79
15625,Alone,Doa,4.37
41180,Alone,Will,3.83
34133,Alone,Vaughn,3.7
31672,Alone,Katherine,3.92
42476,Alone,Tenzin,4.27
64616,Alone,Robert & Bianca,4.42
45540,Alone,Loredana,4.22
74640,Alone,Cyndi,3.94
114724,Alone,Sam,3.98
7399,Alone,Itamar,3.84
57568,Alone,Christopher,4.04
9763,Alone,Gh,4.07
60242,Alone,Alena,3.82
16143,Alone,Alena,3.99
104981,Relative,Jade,4.18
42726,Alone,Josif,3.92
9835,Alone,Kathy,3.54
14472,Relative,Christina,3.97
77044,Alone,Rachel,4.1
83850,Alone,Tupac,4.11
98963,Alone,Catherine,4.3
109700,Others,Ruth,4.03
106597,Relative,Todd,3.69
46833,Alone,Milan,4.13
121613,Alone,Pierre,4.21
74591,Alone,Betul,3.92
21666,,Lynsey,4.09
27472,Alone,Maria,4.47
111646,Alone,Kate,4.31
2974,Alone,Jennifer,4.08
20512,Alone,Paul,4.05
67773,Alone,Terry,3.95
9132,Relative,Adeyemi,3.75
122952,Relative,Diana,4.07
30835,Alone,Adeyemi,4.16
120933,Alone,Adeyemi,4.17
118827,Alone,Steven,4.19
119865,Alone,Cameron,3.78
63092,Alone,Lane,4.21
114171,Relative,Christie,3.9
21918,Alone,Morgan,3.76
49746,Alone,Romy,4.51
56675,Alone,Beth,3.98
48466,Partner,James,3.85
81669,Alone,Louis,4.17
5283,Alone,Ami,4.04
54538,Alone,SadÃ©,3.96
5795,Alone,Emilie,3.65
47859,Alone,Natallia,3.94
23928,Alone,Lisa,4.12
98731,Alone,Jena,4.03
23409,Alone,Julia,4.12
64016,Alone,Maddie,4.15
116457,Relative,Mike,4.32
19036,Alone,Andrea,4.05
114005,Alone,Adonis,3.99
121898,Alone,Luke,4.19
79771,Alone,Sivan,3.56
64115,Partner,Ramy,4.31
115720,Alone,Tian,4.52
60465,Alone,Viviana,3.74
43287,Alone,Ellen,4.15
75487,Alone,Abby,3.89
89914,Alone,Rueben,4
75628,Alone,Jonathan,4.12
58959,Alone,Steven,3.63
69038,Alone,Meghan,4.25
87126,Alone,Adonis,4.33
103424,Alone,Jimmy &Cindy,3.93
65535,Alone,Lianne,4.51
98010,Alone,Peter,4.06
106984,Alone,Aaron,3.89
118684,Alone,William,3.75
108020,Alone,Maria,3.8
35731,Alone,Alyssa,4.2
59933,Alone,Evan,4.07
100829,Relative,Sonche,4.33
71501,Partner,Mark And Josephine,3.97
117994,Alone,Lilian,4.43
89284,Alone,Nicki,3.58
121759,Alone,Christine & James,3.91
4847,Alone,Ben,4.03
101070,Relative,Jill,4.18
39874,Relative,Abigail,4.2
95546,Relative,Gigi,4.17
63136,Alone,Aldric,4.14
63919,Alone,New,4.06
91424,Alone,Ali,4.08
97305,Alone,Matthew,3.57
91806,Alone,Igor,4.23
51424,Alone,Sofia,4.16
86142,Alone,Christian,4.15
35475,Alone,Alison,3.93
65240,Alone,Noel,4.01
6751,Relative,Giovanni,4.05
25367,Alone,Talha Can,4.11
59316,Alone,James,4.32
23750,Alone,Ilona,3.72
3994,Alone,Jillian,4.05
1852,Alone,Bella,3.85
38474,Alone,David,3.89
926,Relative,Braden,3.96
101814,Alone,Hanan,4.21
121968,Relative,Christina,4.12
36793,Relative,David,4.11
39909,Alone,Allen,4.18
34749,Alone,Jen,4.13
12506,Alone,Abc,4.46
92011,Alone,Schimpff,3.75
63832,Alone,Colleen,4.1
45705,Relative,Joseph,4.44
91999,Relative,Vik,3.84
83274,Alone,Nick,3.58
58674,Alone,Kristin,4.37
110371,Alone,Keely,4.08
67819,Alone,Jimmy,4.08
47884,Alone,Nina,3.5
33932,Alone,Chris,4.22
84785,Relative,Joy,3.81
18002,Relative,Tara,4.14
30812,Alone,Luis,4.13
101218,Alone,Tiasha,4.3
35233,Partner,Narmeen,3.99
22863,Alone,Leidy,4
84103,Alone,Robianddebbie,3.89
672,Alone,Michael,4.25
50468,Alone,Chuck,4.15
42624,Alone,Y,4.08
30796,Alone,Justine,4.28
126198,Alone,Laura,3.96
41019,Relative,George,4.1
101383,Alone,Adam,3.93
61062,Alone,Heather,3.77
123944,Alone,Cynthia,3.82
86891,Alone,Brian,4.1
107667,Alone,Brian,4.07
120658,Alone,Julie,3.65
11451,Alone,Mel,4.14
63007,Alone,Cassandra,3.88
59635,Alone,Gabriella,3.92
50715,Alone,Holly,4.42
80765,Alone,Tom,4.08
60953,Alone,Mohammad,4.11
44623,Alone,Derek,4.17
40673,Partner,Luis,3.9
79673,Alone,Ann,3.95
21020,,Carmelo,3.94
35539,Alone,Andrew,3.41
24690,Alone,Cici,3.63
52407,Alone,Georgi And Alisa,3.47
79406,Alone,Omar And Kareema,4.03
53910,,Nneya,3.82
434,Relative,Chelsea,3.91
89513,Alone,Jack And Rachel,4.04
26971,Alone,Ryan,4.02
123948,Alone,Susan,4.37
122836,Kids,Zack,4.1
107507,Alone,Elena,4.53
30408,Alone,Camilla,4.01
43727,Alone,Corporate Housing,4.4
25769,Alone,Emma,3.87
90683,Alone,Stefanie Elizabeth,3.91
58036,Alone,G,4.57
70162,Alone,Edyta,4.12
39925,Relative,Lee,3.97
125570,Partner,Ellis,3.65
82028,Alone,Douglas,3.41
56423,Alone,John,4.07
71769,Alone,Chad,3.82
47452,Relative,Zheliang,3.98
85610,Partner,Fabiana,3.82
87275,Relative,Dalina,4.12
32412,Others,Nia,4.11
109025,Kids,Ladi,3.87
38831,Partner,Mari,3.96
116472,Alone,Natalie,3.8
51391,Alone,Isak,3.96
104806,Alone,Michelle,4.08
13108,Alone,Ikkyukim,4.18
92534,Alone,Carlos,4.09
108376,Alone,Tammie,4.08
80749,Alone,Adam,4.15
69167,Alone,Ralph,3.85
46626,Relative,Alex,3.61
1761,Alone,Alan,4.38
112192,Alone,Sylvia,4.2
85143,Alone,Luka,3.94
18013,Alone,Brette,3.87
31440,Alone,Joseph,3.92
38174,Alone,Le Roux,4.12
64380,Alone,Keith,4.26
90503,Alone,Bibi,3.89
59486,Alone,Jon,4.13
42495,Alone,Colin,4.34
41551,Alone,Jason,4.24
91298,Alone,Toby Steven,4.11
25578,Alone,Jaime And Stephen,3.8
4104,Others,Courtney,4.13
104070,Alone,Michele,4.2
94194,Relative,Chloe,3.82
70808,Alone,Shannon,3.88
83406,Alone,Shaun,4
31401,Alone,Daria,4.44
114383,Alone,Jana,3.76
119955,Alone,Julie,4.04
62832,Alone,Hao,4.47
28452,Alone,William,4.04
