Loan_id,LoanAmount,Term,InterestRatePerYear ,Loan_Contract_Type,Process_date,Client_id,Repayment_id
92755,29815,59,10.72460836,CL,23/09/2019,35129,36143
24926,22295,59,16.05512738,CL,23/09/2019,51083,84439
117651,18922,59,12.93052956,CL,23/09/2019,50734,67518
104555,7512,59,5.518515258,,23/09/2019,16014,93151
26070,16911,59,10.38525591,CL,23/09/2019,73350,83140
92376,8371,59,14.65373775,CL,23/09/2019,65561,23075
84223,13994,59,11.475982,CL,23/09/2019,75234,122880
69565,17061,59,9.908442216,RL,23/09/2019,112252,110041
83258,16290,58,18.1006959,CL,23/09/2019,6706,96322
113023,34980,59,6.915034506,CL,23/09/2019,115278,23638
91191,16614,58,11.34627831,CL,23/09/2019,16451,8769
10576,19923,59,12.03409488,CL,23/09/2019,115551,117274
27433,9939,59,10.97853814,CL,23/09/2019,62912,14598
12466,16817,58,10.46694185,CL,23/09/2019,99417,76346
43073,3562,59,18.30629365,CL,23/09/2019,47509,106994
128517,11910,59,6.288884684,CL,23/09/2019,76003,117650
90917,14887,58,13.70014059,CL,23/09/2019,1825,71419
87132,8783,59,11.12109997,CL,23/09/2019,64052,31514
30247,7645,59,11.73332231,CL,23/09/2019,5599,16036
18751,32771,59,15.30801709,CL,23/09/2019,46272,62127
40711,23030,59,10.04141209,CL,23/09/2019,2854,85127
86596,4013,58,12.74552192,CL,23/09/2019,30609,95879
32385,6621,58,11.69788447,RL,23/09/2019,39136,77079
118588,31072,58,10.04881011,CL,23/09/2019,128937,114651
118727,5882,59,12.06599815,CL,23/09/2019,94299,88001
6717,15501,59,6.724676845,CL,23/09/2019,38125,19763
14952,14765,58,6.159695003,CL,23/09/2019,42047,89434
19563,15517,58,11.06031448,CL,23/09/2019,98316,101077
44785,17069,59,10.05551323,,23/09/2019,72998,91926
1129,30761,58,12.92070094,CL,23/09/2019,36215,119256
84491,5894,59,12.38658391,CL,23/09/2019,39209,92090
18347,7092,59,8.760183371,CL,23/09/2019,118384,25155
24457,15956,58,9.110015827,CL,23/09/2019,113784,2006
37859,23584,59,12.59404947,CL,23/09/2019,97353,86512
118146,31717,59,13.06725466,CL,23/09/2019,8401,60352
78577,8216,59,7.085094133,CL,23/09/2019,48476,58363
2998,21391,59,6.488438753,CL,23/09/2019,8472,64776
33523,18713,59,17.28658867,CL,23/09/2019,85290,123639
78628,30296,59,11.51003878,CL,23/09/2019,21929,10662
98696,18289,59,20.73772418,CL,23/09/2019,38567,11008
25981,22772,59,11.63469404,CL,23/09/2019,11797,49466
84869,18388,58,5.966151984,CL,23/09/2019,13967,127007
99454,19032,59,8.98073793,CL,23/09/2019,91437,76956
59606,26378,59,9.462352275,CL,23/09/2019,129271,65316
127615,25155,59,14.62414092,CL,23/09/2019,20816,17105
68543,5090,58,11.32722946,CL,23/09/2019,29903,23424
7230,14973,59,19.41401132,CL,23/09/2019,24540,78764
70095,20912,59,9.454453652,CL,23/09/2019,43005,111452
7023,31863,59,6.850876504,CL,23/09/2019,119751,75912
30407,11329,59,17.72788057,CL,23/09/2019,106535,41854
88021,9041,59,12.46159024,CL,23/09/2019,127762,97281
915,30981,59,8.326556168,CL,23/09/2019,20346,71297
24101,15685,59,19.45218315,CL,23/09/2019,54124,95181
97652,9851,58,7.929172919,CL,23/09/2019,122506,6488
50489,17669,58,9.292014064,CL,23/09/2019,42254,49144
109526,13954,59,8.400061126,CL,23/09/2019,106706,111183
110448,12343,58,11.31417138,CL,23/09/2019,91915,32221
23513,11875,59,6.25545987,CL,23/09/2019,32151,96546
101318,21546,59,22.51989451,CL,23/09/2019,35904,110239
11903,20202,59,14.16642341,CL,23/09/2019,61683,65800
108802,12376,59,16.58507644,CL,23/09/2019,103715,26498
125827,29024,59,5.537333331,CL,23/09/2019,23868,2989
34900,20585,59,11.63025893,CL,23/09/2019,86051,18755
107844,15076,58,10.47240211,CL,23/09/2019,43339,38265
54762,20875,59,10.53872351,RL,23/09/2019,108984,16623
100416,5548,59,9.89795183,CL,23/09/2019,98170,47248
101906,15934,59,13.06347637,CL,23/09/2019,19866,56833
78992,21496,59,11.7333265,CL,23/09/2019,44958,79750
57209,16169,59,18.20167752,RL,23/09/2019,24455,111000
120104,25779,58,10.15010305,CL,23/09/2019,39241,77058
85051,21313,59,10.03488146,CL,23/09/2019,30795,41869
88436,18813,59,15.10024862,CL,23/09/2019,22555,129850
65523,7305,58,10.6714883,CL,23/09/2019,86403,1731
28307,14282,59,15.41301648,CL,23/09/2019,46521,122248
128554,19423,59,9.918176281,CL,23/09/2019,72682,80281
112308,11440,59,17.38045699,CL,23/09/2019,53665,67074
96842,13684,58,13.36436833,CL,23/09/2019,30632,83295
42590,10998,59,17.4086371,CL,23/09/2019,119821,42009
72704,11026,59,8.986871342,CL,23/09/2019,43999,17252
4083,11199,59,10.1077505,,23/09/2019,28463,2779
54860,32793,59,12.38119841,CL,23/09/2019,62748,36070
4752,18115,59,6.454385269,CL,23/09/2019,116962,26784
105305,4322,59,18.48806139,CL,23/09/2019,93575,23497
83117,12689,59,15.22732011,CL,23/09/2019,52237,41233
10159,17067,59,5.780908,CL,23/09/2019,122153,55947
124692,7330,58,12.52763051,RL,23/09/2019,43404,23481
47888,6921,59,7.745485094,CL,23/09/2019,7796,5841
126586,18115,59,17.65787991,CL,23/09/2019,112971,56183
88266,5236,58,10.84121731,CL,23/09/2019,107734,30510
69440,6346,59,15.20770202,CL,23/09/2019,29256,97809
3842,5743,59,7.964942874,CL,23/09/2019,102390,48187
54732,14926,59,6.608023894,CL,23/09/2019,64733,59754
71583,4040,59,14.35994402,CL,23/09/2019,97714,107129
48960,18668,58,11.72134337,CL,23/09/2019,1436,34360
16334,21135,59,10.82420246,CL,23/09/2019,98405,49707
64668,22445,58,5.871354642,CL,23/09/2019,56981,20032
119807,12458,59,17.3464118,CL,23/09/2019,25569,100365
112079,34784,58,16.47690342,CL,23/09/2019,57084,33160
72358,18382,58,6.616775992,CL,23/09/2019,72684,96588
123963,12156,59,8.511420959,CL,23/09/2019,113449,59971
59788,32485,59,9.302240694,CL,23/09/2019,39965,78707
109079,7974,59,9.140728078,CL,23/09/2019,27044,46441
55991,9322,59,10.32515007,CL,23/09/2019,68073,25557
75691,20640,59,15.75163408,CL,23/09/2019,4930,55149
17088,18353,59,11.92353365,CL,23/09/2019,72149,111718
15437,27202,59,8.27357098,CL,23/09/2019,38024,75225
91694,26818,59,7.673620794,CL,23/09/2019,50152,43119
125565,16556,59,10.15986622,CL,23/09/2019,58370,63009
125810,9336,59,13.58646901,CL,23/09/2019,38103,14418
55393,31830,59,12.56462883,CL,23/09/2019,5513,121808
119383,18585,58,8.93622414,CL,23/09/2019,20382,56285
69480,20524,59,10.14524799,CL,23/09/2019,73811,1712
27740,29719,58,9.075784312,CL,23/09/2019,14181,113235
51173,11265,58,9.314562761,CL,23/09/2019,31809,73233
41002,28407,59,13.00570223,CL,23/09/2019,30303,102210
119971,10866,58,12.44517384,CL,23/09/2019,64947,120221
37165,16895,59,20.32006632,CL,23/09/2019,76266,32610
20357,17753,59,6.604758677,CL,23/09/2019,81420,73677
47809,16126,58,10.8619567,CL,23/09/2019,2435,9842
90336,32596,58,8.106756074,CL,23/09/2019,77643,80015
8809,32239,58,15.8060173,CL,23/09/2019,28400,43144
40812,21252,58,19.53943312,RL,23/09/2019,88991,23703
88744,11304,58,6.894451538,CL,23/09/2019,29863,13584
13817,14928,59,10.10362187,CL,23/09/2019,117152,102235
49356,29608,59,17.94149132,RL,23/09/2019,67494,51714
86817,14694,58,6.312107209,RL,23/09/2019,40303,127116
41898,5581,36,6.499158657,RL,23/09/2019,86554,70087
389,15354,59,11.39180516,CL,23/09/2019,47863,45662
69561,30535,59,11.41251873,RL,23/09/2019,29455,86251
86090,16087,59,13.86030269,CL,23/09/2019,26853,61635
34470,32841,58,14.55682776,CL,23/09/2019,13700,109541
2012,16256,59,6.493790603,CL,23/09/2019,76141,97858
22874,15984,59,11.36969731,CL,23/09/2019,122652,44006
3773,7907,59,9.577910267,RL,23/09/2019,7519,83861
22221,16226,59,13.66525011,CL,23/09/2019,119833,59600
71218,19425,59,12.19801378,CL,23/09/2019,96153,31099
112165,10245,58,7.987090442,CL,23/09/2019,68455,14129
91119,18732,58,12.61494172,,23/09/2019,82784,35010
14207,17876,59,9.934283717,CL,23/09/2019,3551,98322
8007,13768,58,15.98464052,CL,23/09/2019,49248,23098
86663,16925,59,9.110478122,CL,23/09/2019,98110,66285
29867,29590,59,5.796554173,CL,23/09/2019,71965,66618
45572,20637,59,11.23001995,CL,23/09/2019,2470,59949
86606,20833,58,11.17263183,CL,23/09/2019,29503,91570
92071,15298,58,15.36747175,,23/09/2019,91045,95560
52437,15711,59,13.89166139,CL,23/09/2019,89652,54250
1154,13916,58,15.518501,CL,23/09/2019,129646,72176
31501,12945,59,12.24237442,CL,23/09/2019,87269,50380
69868,13983,58,11.61757912,CL,23/09/2019,61667,46452
38911,29591,59,10.96183967,CL,23/09/2019,30450,119838
81762,12326,59,9.911115447,CL,23/09/2019,118015,78022
21474,18841,59,14.8961216,CL,23/09/2019,105556,113557
74847,3147,58,11.01763072,CL,23/09/2019,111908,65687
67620,18061,59,10.56669469,CL,23/09/2019,33986,101278
117079,12491,59,18.53481646,CL,23/09/2019,102355,63558
23967,22356,58,11.29222966,CL,23/09/2019,61603,77182
126968,14517,58,12.72877293,RL,23/09/2019,116504,17093
38010,17948,59,9.808197838,CL,23/09/2019,99756,17950
88755,14922,58,10.95165116,CL,23/09/2019,62175,8849
92770,16989,59,11.99742993,CL,23/09/2019,81918,43429
109628,3516,59,10.70605902,CL,23/09/2019,41266,94221
114739,3096,58,8.790622124,,23/09/2019,39740,31693
67181,7018,59,9.080991115,CL,23/09/2019,99644,94805
85520,5845,58,7.03606256,CL,23/09/2019,15791,22392
31971,29211,59,7.231123047,RL,23/09/2019,75458,55063
43484,28929,59,5.465082644,CL,23/09/2019,94720,47862
114031,4271,59,7.89579168,RL,23/09/2019,123090,98876
24213,21601,59,6.580795159,CL,23/09/2019,49464,18593
70935,4562,58,16.73172068,CL,23/09/2019,48902,35929
78877,8963,58,9.358793885,CL,23/09/2019,29217,21446
40670,5722,59,9.647113939,CL,23/09/2019,100531,100632
23207,16479,59,7.968223297,CL,23/09/2019,44467,80489
98334,21480,58,9.864740579,CL,23/09/2019,11766,5267
101760,12484,59,14.61801413,CL,23/09/2019,20709,128157
51358,19761,59,11.03318778,CL,23/09/2019,68988,88919
40551,15435,59,9.418286963,CL,23/09/2019,37082,37070
52660,14943,58,10.31086529,CL,23/09/2019,8583,87803
39831,2555,58,8.116401827,CL,23/09/2019,35872,47102
22823,10884,59,12.29838802,CL,23/09/2019,35434,51925
12063,22589,59,20.69785897,CL,23/09/2019,75239,83345
68882,22615,59,9.364749284,CL,23/09/2019,36005,55460
91040,5731,59,10.7727844,CL,23/09/2019,85163,100573
48577,5155,59,9.081232608,CL,23/09/2019,11015,20123
100752,22763,59,7.754875617,CL,23/09/2019,71064,27448
112536,6708,59,17.8200108,CL,23/09/2019,124843,50289
47607,30320,59,6.169046086,CL,23/09/2019,7449,16734
92360,7024,59,11.1108925,CL,23/09/2019,84726,48480
18218,15424,58,12.20028892,RL,23/09/2019,113746,89044
27006,29173,58,10.27479009,CL,23/09/2019,27474,18161
19391,32675,59,10.15583926,CL,23/09/2019,104595,34145
98753,5563,59,5.80716915,CL,23/09/2019,51591,65801
96843,7743,59,10.21900762,CL,23/09/2019,47935,27254
52770,21789,59,6.303029436,CL,23/09/2019,15087,108290
72599,21487,59,20.42122137,CL,23/09/2019,12994,122951
107264,7707,59,18.13398793,,23/09/2019,62927,121925
103778,6259,58,11.21558592,CL,23/09/2019,66492,7070
93620,20036,58,15.85729823,CL,23/09/2019,69811,104649
25113,18682,58,10.50504441,CL,23/09/2019,97228,43808
57698,11621,59,8.975465965,RL,23/09/2019,104020,12083
100686,13531,58,14.28655365,CL,23/09/2019,91490,75475
127878,26501,59,11.63638165,CL,23/09/2019,20081,18349
34157,13837,58,14.11475687,CL,23/09/2019,102671,35451
115230,11806,59,11.35152786,CL,23/09/2019,6650,74827
74692,15628,59,9.818673475,CL,23/09/2019,20104,45166
3782,16378,59,6.341656268,CL,23/09/2019,121946,100075
50990,15678,59,13.21992836,CL,23/09/2019,16044,53090
71879,10039,59,14.31786527,CL,23/09/2019,1101,103388
80590,6976,58,11.90882477,CL,23/09/2019,13742,56839
113411,10481,58,10.63503882,CL,23/09/2019,109835,43907
90952,14431,59,14.01405799,CL,23/09/2019,54864,6462
48011,16668,59,6.224942847,CL,23/09/2019,102127,120628
104218,16225,59,18.94053115,RL,23/09/2019,114537,41171
100728,5025,59,15.61400249,RL,23/09/2019,86969,22241
8391,3973,58,11.24194454,CL,23/09/2019,122004,10006
106361,16323,59,10.38389729,CL,23/09/2019,63047,112311
10518,16801,58,8.805934121,CL,23/09/2019,95024,27884
82802,25504,59,10.71440158,CL,23/09/2019,81120,85041
11393,17895,58,12.65477377,RL,23/09/2019,118543,93785
117554,21588,59,15.46498568,CL,23/09/2019,53173,127048
99742,10589,59,16.72437629,CL,23/09/2019,93587,73319
69426,20804,59,9.378222135,CL,23/09/2019,81074,121326
53594,14490,58,11.5295046,CL,23/09/2019,118841,99668
53931,6134,36,5.904098159,CL,23/09/2019,60996,92344
42900,16030,59,11.30082264,,23/09/2019,94127,124583
89747,6739,58,13.58978597,CL,23/09/2019,81799,122585
120518,20353,59,14.66256827,CL,23/09/2019,45384,94069
70707,14557,58,16.74466714,CL,23/09/2019,117542,29004
84614,19325,59,9.464347419,CL,23/09/2019,17287,110374
102730,5525,59,5.900187109,CL,23/09/2019,105267,40740
107509,11233,59,15.37322496,CL,23/09/2019,7963,106266
80431,8378,59,9.499016659,CL,23/09/2019,44009,8101
22106,5008,58,18.45269149,CL,23/09/2019,101154,74929
112888,20746,59,13.29004941,CL,23/09/2019,86539,86712
87656,21181,58,10.47469723,CL,23/09/2019,123742,61173
117915,18080,58,9.696142945,CL,23/09/2019,103541,85099
103022,25062,59,9.566154065,CL,23/09/2019,86363,116958
46108,34333,59,10.2104891,CL,23/09/2019,91506,43541
104763,16327,58,11.27250544,CL,23/09/2019,47976,100916
34824,5419,59,14.08979651,CL,23/09/2019,109777,45913
44510,6712,59,14.45502682,CL,23/09/2019,90808,110085
70226,23659,59,15.75532008,CL,23/09/2019,87026,85852
80865,15276,59,13.55361917,CL,23/09/2019,108662,6632
22856,18809,59,6.569153367,CL,23/09/2019,30563,16347
94723,24969,59,10.94756623,CL,23/09/2019,116351,66573
41916,15444,59,17.24581527,CL,23/09/2019,35699,63607
6946,25528,58,11.53557819,CL,23/09/2019,63437,82535
47027,14693,59,5.92564284,CL,23/09/2019,18908,85919
45809,29120,58,19.94440619,CL,23/09/2019,17534,27608
118788,7009,58,8.657058213,CL,23/09/2019,101169,128556
19545,15217,58,10.71708554,CL,23/09/2019,87531,55166
52835,15305,59,7.607737634,CL,23/09/2019,18907,16198
3365,30065,58,17.37157968,CL,23/09/2019,104866,85449
10153,8413,59,10.590443,CL,23/09/2019,118756,87163
240,3876,59,13.57170768,CL,23/09/2019,109707,91058
77842,28076,59,9.394983883,CL,23/09/2019,2457,109401
127248,28992,58,6.528843056,CL,23/09/2019,109629,80242
35117,9540,59,17.09805497,RL,23/09/2019,50461,75596
55522,15051,59,10.00707891,CL,23/09/2019,95919,128353
113224,18455,59,7.076213587,,23/09/2019,67992,102592
112376,26982,58,13.95927736,CL,23/09/2019,163,11385
67345,34608,59,6.444081756,CL,23/09/2019,6475,103658
87855,20032,58,11.72545652,CL,23/09/2019,81654,38473
125828,34021,58,6.575307015,CL,23/09/2019,73898,104627
9290,12380,58,12.06096581,,23/09/2019,99117,6119
59221,19608,59,6.398240996,CL,23/09/2019,75931,103605
100282,22069,59,11.63867616,CL,23/09/2019,41933,63232
21564,6759,58,14.14377006,CL,23/09/2019,116214,22575
21599,5122,58,10.63783118,CL,23/09/2019,93807,67655
126842,28372,59,9.464041754,CL,23/09/2019,90248,103454
73824,30641,59,8.976068148,CL,23/09/2019,40835,715
14413,7506,58,18.8404268,CL,23/09/2019,99395,75833
39563,6388,58,13.42006956,CL,23/09/2019,16337,114873
30054,9225,59,11.69918934,CL,23/09/2019,2377,5983
41931,13557,59,16.52623564,RL,23/09/2019,126984,60399
82120,2886,59,8.658801034,CL,23/09/2019,52253,112061
102395,6929,59,10.21518374,CL,23/09/2019,32924,127993
48652,28557,58,17.47823508,CL,23/09/2019,15292,5036
97937,19478,59,6.103179798,CL,23/09/2019,45247,17155
115760,30108,58,14.4281677,CL,23/09/2019,22872,122735
7597,15988,59,11.4533882,CL,23/09/2019,55211,103498
94379,4927,59,12.87618653,CL,23/09/2019,5306,119535
116673,21537,59,11.20621331,RL,23/09/2019,31297,31328
17558,32451,58,5.791651857,CL,23/09/2019,115265,77052
60866,22914,59,12.50058387,RL,23/09/2019,129198,76980
63758,12494,58,11.75660335,CL,23/09/2019,75059,19820
129300,21067,59,8.755610087,CL,23/09/2019,14879,56888
58930,31965,59,19.52543995,CL,23/09/2019,12440,79457
82489,25840,58,11.17967336,CL,23/09/2019,87723,36827
103624,33571,59,5.748092264,CL,23/09/2019,39987,100398
49392,21760,58,11.94232676,RL,23/09/2019,119223,21040
9312,14136,59,22.29647606,CL,23/09/2019,122200,26041
6459,19856,59,8.80667347,CL,23/09/2019,55579,103428
128971,30708,59,11.77567628,CL,23/09/2019,5588,108752
23063,14414,58,11.28557446,CL,23/09/2019,48933,13433
108739,7178,59,17.45459535,CL,23/09/2019,110860,113717
39341,14027,59,13.44887015,CL,23/09/2019,81467,124285
11777,9994,59,7.315389896,CL,23/09/2019,127059,85034
63286,14478,59,10.76917228,CL,23/09/2019,55409,49653
95888,22306,58,16.78435655,CL,23/09/2019,125017,123514
36045,15867,36,14.26059699,CL,23/09/2019,62684,79347
54464,19554,59,9.275744501,CL,23/09/2019,43698,43341
47070,17552,58,9.131311852,CL,23/09/2019,88241,16260
3904,32298,59,16.70333007,CL,23/09/2019,17402,21129
39599,21277,58,18.12690495,CL,23/09/2019,15612,112663
14697,25919,59,15.66823313,CL,23/09/2019,85240,1136
24824,11309,59,10.68748541,CL,23/09/2019,36936,10426
52091,9979,59,12.01773877,RL,23/09/2019,113328,89565
9006,7093,58,11.48670264,CL,23/09/2019,2014,41928
48017,4833,58,9.496849367,CL,23/09/2019,55551,117398
100127,9222,58,14.8498584,CL,23/09/2019,16226,75154
38350,16365,59,8.543492116,CL,23/09/2019,88508,107172
101485,24721,58,10.4341928,CL,23/09/2019,123666,57641
122796,16851,59,12.35811455,CL,23/09/2019,66128,106033
105686,21270,58,12.04216267,RL,23/09/2019,84319,21448
80871,29257,59,10.9858935,CL,23/09/2019,127770,92132
33512,6865,59,6.121717284,CL,23/09/2019,84279,2823
3372,7800,58,14.01571062,CL,23/09/2019,65222,70672
71569,20390,59,12.45459992,CL,23/09/2019,44178,39946
71152,16918,59,10.30077672,CL,23/09/2019,118160,116524
112154,22353,59,17.02759119,CL,23/09/2019,39038,114730
50279,6583,36,14.6027288,,23/09/2019,80794,12069
15780,26564,36,9.846728052,CL,23/09/2019,12269,110414
7121,10083,58,10.52340573,CL,23/09/2019,92660,40965
126502,15243,58,12.1081921,CL,23/09/2019,30424,110619
74499,15196,59,16.23450759,CL,23/09/2019,1104,64441
112548,11730,59,15.20235383,CL,23/09/2019,49340,59001
50534,16248,59,8.065034405,RL,23/09/2019,31559,54291
6378,4279,59,16.75170563,CL,23/09/2019,5756,66383
41692,16250,59,9.999231039,CL,23/09/2019,105991,99525
5381,6186,58,9.770449601,CL,23/09/2019,8372,19847
28178,28810,58,11.02908304,CL,23/09/2019,60117,70749
75230,29770,58,14.03893292,CL,23/09/2019,116241,14100
41795,19879,59,13.50094395,CL,23/09/2019,58738,8279
79255,17958,58,7.171580767,CL,23/09/2019,51953,40408
42553,19641,58,11.02790105,CL,23/09/2019,121274,86193
25655,9621,59,8.616445083,CL,23/09/2019,25792,104083
49102,13741,58,11.46498811,,23/09/2019,9937,123577
11852,28277,59,14.03431507,RL,23/09/2019,70944,41976
33043,2784,59,7.433321013,CL,23/09/2019,2386,128483
68057,17803,59,6.944341332,CL,23/09/2019,42121,75627
54361,11365,59,10.68183798,CL,23/09/2019,507,95523
29039,8857,59,9.520693597,CL,23/09/2019,2217,66185
22919,22855,59,8.884477452,CL,23/09/2019,86621,101994
54861,17152,59,13.12395875,CL,23/09/2019,47381,90709
126437,16117,59,12.12234094,CL,23/09/2019,5531,113240
43028,18686,58,14.84506309,CL,23/09/2019,667,90860
18820,24838,59,21.51481194,CL,23/09/2019,28448,8123
8692,21937,59,19.43778666,CL,23/09/2019,97460,116967
14169,4504,58,10.65386212,CL,23/09/2019,77694,11186
67034,16477,59,18.98999226,CL,23/09/2019,7551,78693
72103,23318,58,13.84214626,CL,23/09/2019,87071,80437
77539,11947,59,9.930095136,CL,23/09/2019,15001,26871
125099,17105,58,5.915248107,CL,23/09/2019,89441,51963
101419,18589,58,12.69588393,CL,23/09/2019,109015,118551
34356,30186,59,6.310050122,CL,23/09/2019,94535,103772
84615,29020,59,13.64069399,CL,23/09/2019,45737,41711
128629,6016,59,20.0055325,CL,23/09/2019,94888,106110
77490,15625,58,12.67138204,CL,23/09/2019,14783,97509
16231,28145,58,15.91860991,CL,23/09/2019,126955,90567
124980,10335,58,5.688983356,CL,23/09/2019,102994,111421
73421,14319,59,12.33635782,CL,23/09/2019,79004,119746
30539,4753,59,12.21403829,,23/09/2019,76510,54271
58701,3165,59,6.337862688,CL,23/09/2019,100968,28223
98647,30259,59,14.9853649,CL,23/09/2019,17077,88336
95373,21066,36,20.06032934,CL,23/09/2019,15179,60521
90218,5799,59,6.65089743,CL,23/09/2019,75398,7226
109101,18354,59,15.67120018,CL,23/09/2019,129435,71703
123975,20437,58,15.59165207,CL,23/09/2019,106742,35809
87688,7539,58,18.2310731,CL,23/09/2019,1737,34561
91600,4488,36,8.34286988,CL,23/09/2019,26891,58223
46770,16673,58,11.97129477,CL,23/09/2019,109064,23912
15359,12675,59,19.79462382,CL,23/09/2019,66234,9734
5705,31602,58,7.891929372,CL,23/09/2019,79763,122756
79291,22324,58,15.15723657,CL,23/09/2019,89261,216
73578,8344,59,8.134482156,RL,23/09/2019,94173,17474
97139,1213,59,14.86138308,CL,23/09/2019,2599,99052
7953,15992,59,9.398577987,CL,23/09/2019,85609,112519
71915,8389,59,15.16199765,CL,23/09/2019,3095,55333
5916,15660,59,9.473577323,CL,23/09/2019,47367,26432
99641,20280,58,14.83665958,CL,23/09/2019,23317,51754
103878,14244,59,9.932713045,CL,23/09/2019,111391,51311
124498,3461,59,21.8258283,CL,23/09/2019,37192,95172
42704,14543,58,12.7606625,CL,23/09/2019,59742,37290
128781,17589,59,9.862393125,CL,23/09/2019,61764,111041
47903,20205,58,8.524454131,CL,23/09/2019,39359,38718
51660,20738,58,11.90693796,CL,23/09/2019,38614,25005
18850,26721,59,18.93383395,CL,23/09/2019,74390,120575
82738,27503,59,9.536776813,CL,23/09/2019,852,85298
104821,5784,59,17.83693073,CL,23/09/2019,87533,99678
98270,11194,58,11.43420727,CL,23/09/2019,64033,71859
58019,7011,59,21.91951455,CL,23/09/2019,32133,52627
51210,13499,58,19.13852666,CL,23/09/2019,128673,27160
72529,8177,59,10.29688635,CL,23/09/2019,123157,50756
106159,6212,59,10.45687433,CL,23/09/2019,88619,22350
63990,23628,59,6.362205021,CL,23/09/2019,52644,99207
85700,17676,59,15.3864793,CL,23/09/2019,70464,2182
28640,18540,58,10.88278015,CL,23/09/2019,66640,14840
123786,9676,59,9.118602882,CL,23/09/2019,97125,16778
4935,15622,59,11.62828315,CL,23/09/2019,3696,120697
96095,17644,58,7.763814728,CL,23/09/2019,49299,112464
120853,31442,59,7.954928911,CL,23/09/2019,90013,108703
39913,7050,58,12.56714115,,23/09/2019,5011,70886
54337,14239,59,10.45698036,CL,23/09/2019,96591,114507
86299,28879,58,9.666456957,RL,23/09/2019,5631,92486
116185,1658,59,7.894523098,CL,23/09/2019,15318,19926
82625,7329,58,9.379683524,CL,23/09/2019,107368,82304
109322,7029,58,9.273738689,CL,23/09/2019,70302,92067
19925,13298,59,8.343549239,CL,23/09/2019,77133,5486
35866,15213,59,10.76483236,CL,23/09/2019,51704,15544
81194,21197,59,8.570913842,CL,23/09/2019,117452,53876
13657,1720,36,13.31286436,CL,23/09/2019,104630,88588
122647,14884,59,14.72570832,CL,23/09/2019,84983,105582
21873,2283,58,22.23683369,CL,23/09/2019,115709,10120
96703,17280,58,12.66196786,CL,23/09/2019,119041,8204
18220,14525,58,13.83778749,CL,23/09/2019,72260,47991
64795,23351,59,23.40081367,CL,23/09/2019,62921,62544
20766,33608,58,18.59895775,CL,23/09/2019,32673,97359
57609,29056,59,5.658218643,CL,23/09/2019,11872,96446
41871,16553,58,15.10278372,CL,23/09/2019,121399,84045
10119,17681,59,10.15899207,CL,23/09/2019,62509,26582
5794,11910,59,10.62306844,CL,23/09/2019,115499,62942
57028,21077,58,11.69466179,CL,23/09/2019,68324,22224
97511,9339,58,12.23066736,CL,23/09/2019,8011,104119
51028,20695,58,18.29098782,,23/09/2019,112973,80215
123250,4224,59,10.98975302,CL,23/09/2019,105744,15650
123270,13741,59,15.62254272,CL,23/09/2019,30373,84266
115481,12741,59,10.41024004,CL,23/09/2019,106781,79940
26997,14025,59,13.88335269,RL,23/09/2019,120036,18495
102166,9211,59,10.07163198,CL,23/09/2019,58272,14677
56276,14286,59,13.11417851,CL,23/09/2019,2396,69246
18725,6856,58,5.85492684,RL,23/09/2019,1231,104239
29607,18377,58,7.213019938,CL,23/09/2019,77400,58882
18113,19291,59,10.09998507,CL,23/09/2019,51856,85868
114361,29807,59,11.00154623,CL,23/09/2019,63078,36745
14258,26577,58,10.78182396,CL,23/09/2019,109982,74347
4033,4980,59,12.25937476,CL,23/09/2019,101629,1396
64898,16147,58,7.132718486,CL,23/09/2019,120522,52386
3867,23563,59,9.444807197,CL,23/09/2019,62471,24154
11457,29917,59,7.239585244,CL,23/09/2019,89933,6144
18255,20666,59,12.52960369,CL,23/09/2019,76883,120946
17306,7223,59,11.83663558,CL,23/09/2019,14161,66838
46888,32018,58,8.934891243,CL,23/09/2019,123429,111970
15771,10037,58,14.83420561,RL,23/09/2019,48116,71532
7028,30515,59,20.81737252,CL,23/09/2019,33030,100467
118752,19633,59,10.16206358,CL,23/09/2019,16912,52567
11478,12860,59,8.713932934,CL,23/09/2019,15196,8239
128814,30919,59,9.614670343,CL,23/09/2019,34521,91064
30017,7950,58,11.22714022,CL,23/09/2019,25855,10192
125655,11693,59,6.894664621,CL,23/09/2019,125448,88841
110537,28170,59,14.27342812,RL,23/09/2019,17978,1286
4491,28065,59,13.62805865,CL,23/09/2019,63240,57190
51884,21118,59,8.505012046,CL,23/09/2019,49158,67934
82068,20639,58,6.952743107,CL,23/09/2019,122438,98363
15426,28196,59,15.73472103,CL,23/09/2019,101455,60022
22826,5392,59,17.97133398,RL,23/09/2019,88967,98002
49100,11909,58,16.10764922,CL,23/09/2019,13200,102445
29415,18530,58,9.181948334,CL,23/09/2019,100774,47108
55129,6245,58,11.2129097,CL,23/09/2019,13827,103136
61710,21317,58,8.503865178,CL,23/09/2019,16963,91715
25988,23003,58,12.17687017,CL,23/09/2019,92543,69005
94575,6716,59,14.65170295,CL,23/09/2019,40463,128067
22439,6574,59,14.48350726,CL,23/09/2019,111794,122928
43360,18782,59,21.78438093,CL,23/09/2019,116708,72189
97380,21747,59,9.772392903,CL,23/09/2019,83482,6523
121039,4382,59,16.09076902,CL,23/09/2019,67726,50362
36629,32891,59,15.8372393,CL,23/09/2019,65363,30432
