Loan_id,accm_txn_complete_time
9529,5/16/2022 0:00
100109,5/17/2022 0:00
2841,5/18/2022 0:00
55249,5/19/2022 0:00
103961,5/20/2022 0:00
60748,5/21/2022 0:00
6471,5/16/2022 0:00
97733,5/17/2022 0:00
45369,5/18/2022 0:00
90700,5/19/2022 0:00
107568,5/20/2022 0:00
13385,5/21/2022 0:00
99634,5/16/2022 0:00
102877,5/17/2022 0:00
79745,5/18/2022 0:00
61676,5/19/2022 0:00
92867,5/20/2022 0:00
110938,5/21/2022 0:00
42348,5/16/2022 0:00
76221,5/17/2022 0:00
17310,5/18/2022 0:00
12319,5/19/2022 0:00
61622,5/20/2022 0:00
72890,5/21/2022 0:00
71497,5/16/2022 0:00
64604,5/17/2022 0:00
48729,5/18/2022 0:00
27557,5/19/2022 0:00
81215,5/20/2022 0:00
32565,5/21/2022 0:00
18270,5/16/2022 0:00
96356,5/17/2022 0:00
41311,5/18/2022 0:00
65522,5/19/2022 0:00
115199,5/20/2022 0:00
29111,5/21/2022 0:00
125337,5/16/2022 0:00
53980,5/17/2022 0:00
15057,5/18/2022 0:00
32641,5/19/2022 0:00
76015,5/20/2022 0:00
97396,5/21/2022 0:00
89868,5/16/2022 0:00
84320,5/17/2022 0:00
67021,5/18/2022 0:00
68876,5/19/2022 0:00
124616,5/20/2022 0:00
65489,5/21/2022 0:00
55450,5/16/2022 0:00
125758,5/17/2022 0:00
107555,5/18/2022 0:00
67740,5/19/2022 0:00
82534,5/20/2022 0:00
122933,5/21/2022 0:00
116614,5/16/2022 0:00
5833,5/17/2022 0:00
40409,5/18/2022 0:00
107632,5/19/2022 0:00
34081,5/20/2022 0:00
101030,5/21/2022 0:00
110278,5/16/2022 0:00
41159,5/17/2022 0:00
49843,5/18/2022 0:00
84344,5/19/2022 0:00
43994,5/20/2022 0:00
45013,5/21/2022 0:00
103476,5/16/2022 0:00
37594,5/17/2022 0:00
66712,5/18/2022 0:00
74653,5/19/2022 0:00
82847,5/20/2022 0:00
2479,5/21/2022 0:00
43447,5/16/2022 0:00
86332,5/17/2022 0:00
69504,5/18/2022 0:00
107491,5/19/2022 0:00
13797,5/20/2022 0:00
107937,5/21/2022 0:00
48108,5/16/2022 0:00
59941,5/17/2022 0:00
78005,5/18/2022 0:00
35056,5/19/2022 0:00
119975,5/20/2022 0:00
7188,5/21/2022 0:00
33340,5/16/2022 0:00
124376,5/17/2022 0:00
75341,5/18/2022 0:00
45647,5/19/2022 0:00
111475,5/20/2022 0:00
67853,5/21/2022 0:00
110040,5/16/2022 0:00
93008,5/17/2022 0:00
26924,5/18/2022 0:00
67498,5/19/2022 0:00
109668,5/20/2022 0:00
43594,5/21/2022 0:00
28032,5/16/2022 0:00
65453,5/17/2022 0:00
90251,5/18/2022 0:00
107373,5/19/2022 0:00
30455,5/20/2022 0:00
61774,5/21/2022 0:00
29241,5/16/2022 0:00
117090,5/17/2022 0:00
270,5/18/2022 0:00
59552,5/19/2022 0:00
11671,5/20/2022 0:00
84881,5/21/2022 0:00
119515,5/16/2022 0:00
3005,5/17/2022 0:00
28076,5/18/2022 0:00
65,5/19/2022 0:00
75571,5/20/2022 0:00
27259,5/21/2022 0:00
118572,5/16/2022 0:00
120354,5/17/2022 0:00
59416,5/18/2022 0:00
98023,5/19/2022 0:00
98149,5/20/2022 0:00
66736,5/21/2022 0:00
26704,5/16/2022 0:00
124410,5/17/2022 0:00
48137,5/18/2022 0:00
92291,5/19/2022 0:00
101012,5/20/2022 0:00
90018,5/21/2022 0:00
62396,5/16/2022 0:00
92167,5/17/2022 0:00
47212,5/18/2022 0:00
99787,5/19/2022 0:00
26247,5/20/2022 0:00
10970,5/21/2022 0:00
41150,5/16/2022 0:00
65777,5/17/2022 0:00
55882,5/18/2022 0:00
87784,5/19/2022 0:00
89743,5/20/2022 0:00
112675,5/21/2022 0:00
52674,5/16/2022 0:00
49905,5/17/2022 0:00
83466,5/18/2022 0:00
80701,5/19/2022 0:00
27640,5/20/2022 0:00
9086,5/21/2022 0:00
38172,5/16/2022 0:00
63386,5/17/2022 0:00
78071,5/18/2022 0:00
38405,5/19/2022 0:00
5096,5/20/2022 0:00
76886,5/21/2022 0:00
53920,5/16/2022 0:00
120321,5/17/2022 0:00
113589,5/18/2022 0:00
66480,5/19/2022 0:00
5427,5/20/2022 0:00
97070,5/21/2022 0:00
13956,5/16/2022 0:00
8582,5/17/2022 0:00
107840,5/18/2022 0:00
81460,5/19/2022 0:00
46962,5/20/2022 0:00
40480,5/21/2022 0:00
78743,5/16/2022 0:00
94407,5/17/2022 0:00
79380,5/18/2022 0:00
66361,5/19/2022 0:00
19134,5/20/2022 0:00
29323,5/21/2022 0:00
76000,5/16/2022 0:00
42939,5/17/2022 0:00
76463,5/18/2022 0:00
55852,5/19/2022 0:00
88651,5/20/2022 0:00
25533,5/21/2022 0:00
79755,5/16/2022 0:00
99570,5/17/2022 0:00
58606,5/18/2022 0:00
78798,5/19/2022 0:00
68014,5/20/2022 0:00
33711,5/21/2022 0:00
113443,5/16/2022 0:00
112004,5/17/2022 0:00
56360,5/18/2022 0:00
107862,5/19/2022 0:00
91378,5/20/2022 0:00
1753,5/21/2022 0:00
49741,5/16/2022 0:00
88123,5/17/2022 0:00
124610,5/18/2022 0:00
55743,5/19/2022 0:00
53624,5/20/2022 0:00
94586,5/21/2022 0:00
61705,5/16/2022 0:00
110898,5/17/2022 0:00
6678,5/18/2022 0:00
47716,5/19/2022 0:00
36242,5/20/2022 0:00
120484,5/21/2022 0:00
30847,5/16/2022 0:00
3532,5/17/2022 0:00
57024,5/18/2022 0:00
69814,5/19/2022 0:00
72572,5/20/2022 0:00
92240,5/21/2022 0:00
51949,5/16/2022 0:00
21789,5/17/2022 0:00
108571,5/18/2022 0:00
45755,5/19/2022 0:00
71772,5/20/2022 0:00
113833,5/21/2022 0:00
108373,5/16/2022 0:00
14063,5/17/2022 0:00
101715,5/18/2022 0:00
2793,5/19/2022 0:00
107594,5/20/2022 0:00
46635,5/21/2022 0:00
106172,5/16/2022 0:00
68746,5/17/2022 0:00
64213,5/18/2022 0:00
41299,5/19/2022 0:00
58284,5/20/2022 0:00
41991,5/21/2022 0:00
100095,5/16/2022 0:00
21829,5/17/2022 0:00
112974,5/18/2022 0:00
52507,5/19/2022 0:00
57246,5/20/2022 0:00
124748,5/21/2022 0:00
69156,5/16/2022 0:00
107220,5/17/2022 0:00
98095,5/18/2022 0:00
35973,5/19/2022 0:00
42319,5/20/2022 0:00
91842,5/21/2022 0:00
125920,5/16/2022 0:00
104031,5/17/2022 0:00
107759,5/18/2022 0:00
9526,5/19/2022 0:00
14320,5/20/2022 0:00
48715,5/21/2022 0:00
74675,5/16/2022 0:00
65220,5/17/2022 0:00
39872,5/18/2022 0:00
53542,5/19/2022 0:00
56788,5/20/2022 0:00
21515,5/21/2022 0:00
8752,5/16/2022 0:00
33917,5/17/2022 0:00
105366,5/18/2022 0:00
95608,5/19/2022 0:00
105449,5/20/2022 0:00
102497,5/21/2022 0:00
64107,5/16/2022 0:00
28044,5/17/2022 0:00
100155,5/18/2022 0:00
127700,5/19/2022 0:00
26038,5/20/2022 0:00
91729,5/21/2022 0:00
26631,5/16/2022 0:00
63638,5/17/2022 0:00
63032,5/18/2022 0:00
34679,5/19/2022 0:00
44458,5/20/2022 0:00
98108,5/21/2022 0:00
10015,5/16/2022 0:00
75658,5/17/2022 0:00
110370,5/18/2022 0:00
53136,5/19/2022 0:00
46956,5/20/2022 0:00
123236,5/21/2022 0:00
61983,5/16/2022 0:00
37552,5/17/2022 0:00
13965,5/18/2022 0:00
18923,5/19/2022 0:00
14040,5/20/2022 0:00
102234,5/21/2022 0:00
43275,5/16/2022 0:00
114715,5/17/2022 0:00
35125,5/18/2022 0:00
85556,5/19/2022 0:00
3848,5/20/2022 0:00
74345,5/21/2022 0:00
119116,5/16/2022 0:00
109057,5/17/2022 0:00
18301,5/18/2022 0:00
123890,5/19/2022 0:00
75270,5/20/2022 0:00
43083,5/21/2022 0:00
25429,5/16/2022 0:00
86778,5/17/2022 0:00
127141,5/18/2022 0:00
33362,5/19/2022 0:00
58963,5/20/2022 0:00
105390,5/21/2022 0:00
113382,5/16/2022 0:00
73854,5/17/2022 0:00
12801,5/18/2022 0:00
56613,5/19/2022 0:00
96274,5/20/2022 0:00
93618,5/21/2022 0:00
96519,5/16/2022 0:00
125689,5/17/2022 0:00
80101,5/18/2022 0:00
34289,5/19/2022 0:00
12003,5/20/2022 0:00
32742,5/21/2022 0:00
6113,5/16/2022 0:00
55358,5/17/2022 0:00
116359,5/18/2022 0:00
73381,5/19/2022 0:00
28535,5/20/2022 0:00
125616,5/21/2022 0:00
5755,5/16/2022 0:00
60474,5/17/2022 0:00
122277,5/18/2022 0:00
124976,5/19/2022 0:00
33084,5/20/2022 0:00
89577,5/21/2022 0:00
112073,5/16/2022 0:00
37677,5/17/2022 0:00
9467,5/18/2022 0:00
74738,5/19/2022 0:00
99352,5/20/2022 0:00
18917,5/21/2022 0:00
112209,5/16/2022 0:00
69223,5/17/2022 0:00
124231,5/18/2022 0:00
103157,5/19/2022 0:00
12782,5/20/2022 0:00
112237,5/21/2022 0:00
1503,5/16/2022 0:00
74699,5/17/2022 0:00
41890,5/18/2022 0:00
81581,5/19/2022 0:00
63854,5/20/2022 0:00
70004,5/21/2022 0:00
74478,5/16/2022 0:00
87947,5/17/2022 0:00
10355,5/18/2022 0:00
126674,5/19/2022 0:00
65027,5/20/2022 0:00
101877,5/21/2022 0:00
31949,5/16/2022 0:00
17654,5/17/2022 0:00
33427,5/18/2022 0:00
474,5/19/2022 0:00
28176,5/20/2022 0:00
44168,5/21/2022 0:00
108627,5/16/2022 0:00
4682,5/17/2022 0:00
21792,5/18/2022 0:00
36645,5/19/2022 0:00
112339,5/20/2022 0:00
55972,5/21/2022 0:00
73624,5/16/2022 0:00
82924,5/17/2022 0:00
37620,5/18/2022 0:00
29769,5/19/2022 0:00
128940,5/20/2022 0:00
61911,5/21/2022 0:00
81841,5/16/2022 0:00
106272,5/17/2022 0:00
22030,5/18/2022 0:00
116870,5/19/2022 0:00
100616,5/20/2022 0:00
34239,5/21/2022 0:00
6994,5/16/2022 0:00
66121,5/17/2022 0:00
5055,5/18/2022 0:00
37638,5/19/2022 0:00
111399,5/20/2022 0:00
60258,5/21/2022 0:00
18303,5/16/2022 0:00
40188,5/17/2022 0:00
65218,5/18/2022 0:00
80001,5/19/2022 0:00
60029,5/20/2022 0:00
49909,5/21/2022 0:00
103135,5/16/2022 0:00
12192,5/17/2022 0:00
103278,5/18/2022 0:00
30815,5/19/2022 0:00
117322,5/20/2022 0:00
65194,5/21/2022 0:00
83210,5/16/2022 0:00
77666,5/17/2022 0:00
123702,5/18/2022 0:00
71564,5/19/2022 0:00
41883,5/20/2022 0:00
25264,5/21/2022 0:00
47710,5/16/2022 0:00
32013,5/17/2022 0:00
70561,5/18/2022 0:00
49050,5/19/2022 0:00
100250,5/20/2022 0:00
44224,5/21/2022 0:00
108693,5/16/2022 0:00
16075,5/17/2022 0:00
42540,5/18/2022 0:00
35994,5/19/2022 0:00
110517,5/20/2022 0:00
104121,5/21/2022 0:00
51321,5/16/2022 0:00
92530,5/17/2022 0:00
14287,5/18/2022 0:00
75716,5/19/2022 0:00
116808,5/20/2022 0:00
4972,5/21/2022 0:00
115528,5/16/2022 0:00
46087,5/17/2022 0:00
21769,5/18/2022 0:00
84649,5/19/2022 0:00
66687,5/20/2022 0:00
72275,5/21/2022 0:00
4632,5/16/2022 0:00
24653,5/17/2022 0:00
5799,5/18/2022 0:00
110499,5/19/2022 0:00
80648,5/20/2022 0:00
5173,5/21/2022 0:00
94746,5/16/2022 0:00
101978,5/17/2022 0:00
7024,5/18/2022 0:00
70766,5/19/2022 0:00
64314,5/20/2022 0:00
94434,5/21/2022 0:00
38565,5/16/2022 0:00
31571,5/17/2022 0:00
108396,5/18/2022 0:00
44227,5/19/2022 0:00
128397,5/20/2022 0:00
53943,5/21/2022 0:00
11265,5/16/2022 0:00
65707,5/17/2022 0:00
56737,5/18/2022 0:00
56001,5/19/2022 0:00
34934,5/20/2022 0:00
128565,5/21/2022 0:00
6200,5/16/2022 0:00
24426,5/17/2022 0:00
44135,5/18/2022 0:00
47769,5/19/2022 0:00
45189,5/20/2022 0:00
95651,5/21/2022 0:00
67530,5/16/2022 0:00
29030,5/17/2022 0:00
107447,5/18/2022 0:00
33432,5/19/2022 0:00
16316,5/20/2022 0:00
106301,5/21/2022 0:00
86172,5/16/2022 0:00
125037,5/17/2022 0:00
14027,5/18/2022 0:00
76303,5/19/2022 0:00
83982,5/20/2022 0:00
117822,5/21/2022 0:00
109159,5/16/2022 0:00
58522,5/17/2022 0:00
48755,5/18/2022 0:00
92197,5/19/2022 0:00
9625,5/20/2022 0:00
42741,5/21/2022 0:00
9513,5/16/2022 0:00
121799,5/17/2022 0:00
119674,5/18/2022 0:00
11926,5/19/2022 0:00
55763,5/20/2022 0:00
21229,5/21/2022 0:00
72473,5/16/2022 0:00
52791,5/17/2022 0:00
40530,5/18/2022 0:00
18663,5/19/2022 0:00
126357,5/20/2022 0:00
108911,5/21/2022 0:00
73012,5/16/2022 0:00
47643,5/17/2022 0:00
91645,5/18/2022 0:00
104846,5/19/2022 0:00
50766,5/20/2022 0:00
75350,5/21/2022 0:00
113531,5/16/2022 0:00
108565,5/17/2022 0:00
97198,5/18/2022 0:00
43529,5/19/2022 0:00
80161,5/20/2022 0:00
93726,5/21/2022 0:00
112064,5/16/2022 0:00
116928,5/17/2022 0:00
64375,5/18/2022 0:00
55844,5/19/2022 0:00
121210,5/20/2022 0:00
15337,5/21/2022 0:00
127223,5/16/2022 0:00
37433,5/17/2022 0:00
2809,5/18/2022 0:00
48798,5/19/2022 0:00
86410,5/20/2022 0:00
69524,5/21/2022 0:00
11300,5/16/2022 0:00
54123,5/17/2022 0:00
89439,5/18/2022 0:00
109572,5/19/2022 0:00
28010,5/20/2022 0:00
66892,5/21/2022 0:00
25683,5/16/2022 0:00
97309,5/17/2022 0:00
62612,5/18/2022 0:00
35552,5/19/2022 0:00
2489,5/20/2022 0:00
128870,5/21/2022 0:00
107393,5/16/2022 0:00
79717,5/17/2022 0:00
104695,5/18/2022 0:00
58684,5/19/2022 0:00
28793,5/20/2022 0:00
97880,5/21/2022 0:00
115507,5/16/2022 0:00
48908,5/17/2022 0:00
57108,5/18/2022 0:00
52721,5/19/2022 0:00
82429,5/20/2022 0:00
81249,5/21/2022 0:00
108543,5/16/2022 0:00
6348,5/17/2022 0:00
37094,5/18/2022 0:00
93471,5/19/2022 0:00
60908,5/20/2022 0:00
122068,5/21/2022 0:00
92755,5/16/2022 0:00
24926,5/17/2022 0:00
117651,5/18/2022 0:00
104555,5/19/2022 0:00
26070,5/20/2022 0:00
92376,5/21/2022 0:00
84223,5/16/2022 0:00
69565,5/17/2022 0:00
83258,5/18/2022 0:00
113023,5/19/2022 0:00
91191,5/20/2022 0:00
10576,5/21/2022 0:00
27433,5/16/2022 0:00
12466,5/17/2022 0:00
43073,5/18/2022 0:00
128517,5/19/2022 0:00
90917,5/20/2022 0:00
87132,5/21/2022 0:00
30247,5/16/2022 0:00
18751,5/17/2022 0:00
40711,5/18/2022 0:00
86596,5/19/2022 0:00
32385,5/20/2022 0:00
118588,5/21/2022 0:00
118727,5/16/2022 0:00
6717,5/17/2022 0:00
14952,5/18/2022 0:00
19563,5/19/2022 0:00
44785,5/20/2022 0:00
1129,5/21/2022 0:00
84491,5/16/2022 0:00
18347,5/17/2022 0:00
24457,5/18/2022 0:00
37859,5/19/2022 0:00
118146,5/20/2022 0:00
78577,5/21/2022 0:00
2998,5/16/2022 0:00
33523,5/17/2022 0:00
78628,5/18/2022 0:00
98696,5/19/2022 0:00
25981,5/20/2022 0:00
84869,5/21/2022 0:00
99454,5/16/2022 0:00
59606,5/17/2022 0:00
127615,5/18/2022 0:00
68543,5/19/2022 0:00
7230,5/20/2022 0:00
70095,5/21/2022 0:00
7023,5/16/2022 0:00
30407,5/17/2022 0:00
88021,5/18/2022 0:00
915,5/19/2022 0:00
24101,5/20/2022 0:00
97652,5/21/2022 0:00
50489,5/16/2022 0:00
109526,5/17/2022 0:00
110448,5/18/2022 0:00
23513,5/19/2022 0:00
101318,5/20/2022 0:00
11903,5/21/2022 0:00
108802,5/16/2022 0:00
125827,5/17/2022 0:00
34900,5/18/2022 0:00
107844,5/19/2022 0:00
54762,5/20/2022 0:00
100416,5/21/2022 0:00
101906,5/16/2022 0:00
78992,5/17/2022 0:00
57209,5/18/2022 0:00
120104,5/19/2022 0:00
85051,5/20/2022 0:00
88436,5/21/2022 0:00
65523,5/16/2022 0:00
28307,5/17/2022 0:00
128554,5/18/2022 0:00
112308,5/19/2022 0:00
96842,5/20/2022 0:00
42590,5/21/2022 0:00
72704,5/16/2022 0:00
4083,5/17/2022 0:00
54860,5/18/2022 0:00
4752,5/19/2022 0:00
105305,5/20/2022 0:00
83117,5/21/2022 0:00
10159,5/16/2022 0:00
124692,5/17/2022 0:00
47888,5/18/2022 0:00
126586,5/19/2022 0:00
88266,5/20/2022 0:00
69440,5/21/2022 0:00
3842,5/16/2022 0:00
54732,5/17/2022 0:00
71583,5/18/2022 0:00
48960,5/19/2022 0:00
16334,5/20/2022 0:00
64668,5/21/2022 0:00
119807,5/16/2022 0:00
112079,5/17/2022 0:00
72358,5/18/2022 0:00
123963,5/19/2022 0:00
59788,5/20/2022 0:00
109079,5/21/2022 0:00
55991,5/16/2022 0:00
75691,5/17/2022 0:00
17088,5/18/2022 0:00
15437,5/19/2022 0:00
91694,5/20/2022 0:00
125565,5/21/2022 0:00
125810,5/16/2022 0:00
55393,5/17/2022 0:00
119383,5/18/2022 0:00
69480,5/19/2022 0:00
27740,5/20/2022 0:00
51173,5/21/2022 0:00
41002,5/16/2022 0:00
119971,5/17/2022 0:00
37165,5/18/2022 0:00
20357,5/19/2022 0:00
47809,5/20/2022 0:00
90336,5/21/2022 0:00
8809,5/16/2022 0:00
40812,5/17/2022 0:00
88744,5/18/2022 0:00
13817,5/19/2022 0:00
49356,5/20/2022 0:00
86817,5/21/2022 0:00
41898,5/16/2022 0:00
389,5/17/2022 0:00
69561,5/18/2022 0:00
86090,5/19/2022 0:00
34470,5/20/2022 0:00
2012,5/21/2022 0:00
22874,5/16/2022 0:00
3773,5/17/2022 0:00
22221,5/18/2022 0:00
71218,5/19/2022 0:00
112165,5/20/2022 0:00
91119,5/21/2022 0:00
14207,5/16/2022 0:00
8007,5/17/2022 0:00
86663,5/18/2022 0:00
29867,5/19/2022 0:00
45572,5/20/2022 0:00
86606,5/21/2022 0:00
92071,5/16/2022 0:00
52437,5/17/2022 0:00
1154,5/18/2022 0:00
31501,5/19/2022 0:00
69868,5/20/2022 0:00
38911,5/21/2022 0:00
81762,5/16/2022 0:00
21474,5/17/2022 0:00
74847,5/18/2022 0:00
67620,5/19/2022 0:00
117079,5/20/2022 0:00
23967,5/21/2022 0:00
126968,5/16/2022 0:00
38010,5/17/2022 0:00
88755,5/18/2022 0:00
92770,5/19/2022 0:00
109628,5/20/2022 0:00
114739,5/21/2022 0:00
67181,5/16/2022 0:00
85520,5/17/2022 0:00
31971,5/18/2022 0:00
43484,5/19/2022 0:00
114031,5/20/2022 0:00
24213,5/21/2022 0:00
70935,5/16/2022 0:00
78877,5/17/2022 0:00
40670,5/18/2022 0:00
23207,5/19/2022 0:00
98334,5/20/2022 0:00
101760,5/21/2022 0:00
51358,5/16/2022 0:00
40551,5/17/2022 0:00
52660,5/18/2022 0:00
39831,5/19/2022 0:00
22823,5/20/2022 0:00
12063,5/21/2022 0:00
68882,5/16/2022 0:00
91040,5/17/2022 0:00
48577,5/18/2022 0:00
100752,5/19/2022 0:00
112536,5/20/2022 0:00
47607,5/21/2022 0:00
92360,5/16/2022 0:00
18218,5/17/2022 0:00
27006,5/18/2022 0:00
19391,5/19/2022 0:00
98753,5/20/2022 0:00
96843,5/21/2022 0:00
52770,5/16/2022 0:00
72599,5/17/2022 0:00
107264,5/18/2022 0:00
103778,5/19/2022 0:00
93620,5/20/2022 0:00
25113,5/21/2022 0:00
57698,5/16/2022 0:00
100686,5/17/2022 0:00
127878,5/18/2022 0:00
34157,5/19/2022 0:00
115230,5/20/2022 0:00
74692,5/21/2022 0:00
3782,5/16/2022 0:00
50990,5/17/2022 0:00
71879,5/18/2022 0:00
80590,5/19/2022 0:00
113411,5/20/2022 0:00
90952,5/21/2022 0:00
48011,5/16/2022 0:00
104218,5/17/2022 0:00
100728,5/18/2022 0:00
8391,5/19/2022 0:00
106361,5/20/2022 0:00
10518,5/21/2022 0:00
82802,5/16/2022 0:00
11393,5/17/2022 0:00
117554,5/18/2022 0:00
99742,5/19/2022 0:00
69426,5/20/2022 0:00
53594,5/21/2022 0:00
53931,5/16/2022 0:00
42900,5/17/2022 0:00
89747,5/18/2022 0:00
120518,5/19/2022 0:00
70707,5/20/2022 0:00
84614,5/21/2022 0:00
102730,5/16/2022 0:00
107509,5/17/2022 0:00
80431,5/18/2022 0:00
22106,5/19/2022 0:00
112888,5/20/2022 0:00
87656,5/21/2022 0:00
117915,5/16/2022 0:00
103022,5/17/2022 0:00
46108,5/18/2022 0:00
104763,5/19/2022 0:00
34824,5/20/2022 0:00
44510,5/21/2022 0:00
70226,5/16/2022 0:00
80865,5/17/2022 0:00
22856,5/18/2022 0:00
94723,5/19/2022 0:00
41916,5/20/2022 0:00
6946,5/21/2022 0:00
47027,5/16/2022 0:00
45809,5/17/2022 0:00
118788,5/18/2022 0:00
19545,5/19/2022 0:00
52835,5/20/2022 0:00
3365,5/21/2022 0:00
10153,5/16/2022 0:00
240,5/17/2022 0:00
77842,5/18/2022 0:00
127248,5/19/2022 0:00
35117,5/20/2022 0:00
55522,5/21/2022 0:00
113224,5/16/2022 0:00
112376,5/17/2022 0:00
67345,5/18/2022 0:00
87855,5/19/2022 0:00
125828,5/20/2022 0:00
9290,5/21/2022 0:00
59221,5/16/2022 0:00
100282,5/17/2022 0:00
21564,5/18/2022 0:00
21599,5/19/2022 0:00
126842,5/20/2022 0:00
73824,5/21/2022 0:00
14413,5/16/2022 0:00
39563,5/17/2022 0:00
30054,5/18/2022 0:00
41931,5/19/2022 0:00
82120,5/20/2022 0:00
102395,5/21/2022 0:00
48652,5/16/2022 0:00
97937,5/17/2022 0:00
115760,5/18/2022 0:00
7597,5/19/2022 0:00
94379,5/20/2022 0:00
116673,5/21/2022 0:00
17558,5/16/2022 0:00
60866,5/17/2022 0:00
63758,5/18/2022 0:00
129300,5/19/2022 0:00
58930,5/20/2022 0:00
82489,5/21/2022 0:00
103624,5/16/2022 0:00
49392,5/17/2022 0:00
9312,5/18/2022 0:00
6459,5/19/2022 0:00
128971,5/20/2022 0:00
23063,5/21/2022 0:00
108739,5/16/2022 0:00
39341,5/17/2022 0:00
11777,5/18/2022 0:00
63286,5/19/2022 0:00
95888,5/20/2022 0:00
36045,5/21/2022 0:00
54464,5/16/2022 0:00
47070,5/17/2022 0:00
3904,5/18/2022 0:00
39599,5/19/2022 0:00
14697,5/20/2022 0:00
24824,5/21/2022 0:00
52091,5/16/2022 0:00
9006,5/17/2022 0:00
48017,5/18/2022 0:00
100127,5/19/2022 0:00
38350,5/20/2022 0:00
101485,5/21/2022 0:00
122796,5/16/2022 0:00
105686,5/17/2022 0:00
80871,5/18/2022 0:00
33512,5/19/2022 0:00
3372,5/20/2022 0:00
71569,5/21/2022 0:00
71152,5/16/2022 0:00
112154,5/17/2022 0:00
50279,5/18/2022 0:00
15780,5/19/2022 0:00
7121,5/20/2022 0:00
126502,5/21/2022 0:00
74499,5/16/2022 0:00
112548,5/17/2022 0:00
50534,5/18/2022 0:00
6378,5/19/2022 0:00
41692,5/20/2022 0:00
5381,5/21/2022 0:00
28178,5/16/2022 0:00
75230,5/17/2022 0:00
41795,5/18/2022 0:00
79255,5/19/2022 0:00
42553,5/20/2022 0:00
25655,5/21/2022 0:00
49102,5/16/2022 0:00
11852,5/17/2022 0:00
33043,5/18/2022 0:00
68057,5/19/2022 0:00
54361,5/20/2022 0:00
29039,5/21/2022 0:00
22919,5/16/2022 0:00
54861,5/17/2022 0:00
126437,5/18/2022 0:00
43028,5/19/2022 0:00
18820,5/20/2022 0:00
8692,5/21/2022 0:00
14169,5/16/2022 0:00
67034,5/17/2022 0:00
72103,5/18/2022 0:00
77539,5/19/2022 0:00
125099,5/20/2022 0:00
101419,5/21/2022 0:00
34356,5/16/2022 0:00
84615,5/17/2022 0:00
128629,5/18/2022 0:00
77490,5/19/2022 0:00
16231,5/20/2022 0:00
124980,5/21/2022 0:00
73421,5/16/2022 0:00
30539,5/17/2022 0:00
58701,5/18/2022 0:00
98647,5/19/2022 0:00
95373,5/20/2022 0:00
90218,5/21/2022 0:00
109101,5/16/2022 0:00
123975,5/17/2022 0:00
87688,5/18/2022 0:00
91600,5/19/2022 0:00
46770,5/20/2022 0:00
15359,5/21/2022 0:00
5705,5/16/2022 0:00
79291,5/17/2022 0:00
73578,5/18/2022 0:00
97139,5/19/2022 0:00
7953,5/20/2022 0:00
71915,5/21/2022 0:00
5916,5/16/2022 0:00
99641,5/17/2022 0:00
103878,5/18/2022 0:00
124498,5/19/2022 0:00
42704,5/20/2022 0:00
128781,5/21/2022 0:00
47903,5/16/2022 0:00
51660,5/17/2022 0:00
18850,5/18/2022 0:00
82738,5/19/2022 0:00
104821,5/20/2022 0:00
98270,5/21/2022 0:00
58019,5/16/2022 0:00
51210,5/17/2022 0:00
72529,5/18/2022 0:00
106159,5/19/2022 0:00
63990,5/20/2022 0:00
85700,5/21/2022 0:00
28640,5/16/2022 0:00
123786,5/17/2022 0:00
4935,5/18/2022 0:00
96095,5/19/2022 0:00
120853,5/20/2022 0:00
39913,5/21/2022 0:00
54337,5/16/2022 0:00
86299,5/17/2022 0:00
116185,5/18/2022 0:00
82625,5/19/2022 0:00
109322,5/20/2022 0:00
19925,5/21/2022 0:00
35866,5/16/2022 0:00
81194,5/17/2022 0:00
13657,5/18/2022 0:00
122647,5/19/2022 0:00
21873,5/20/2022 0:00
96703,5/21/2022 0:00
18220,5/16/2022 0:00
64795,5/17/2022 0:00
20766,5/18/2022 0:00
57609,5/19/2022 0:00
41871,5/20/2022 0:00
10119,5/21/2022 0:00
5794,5/16/2022 0:00
57028,5/17/2022 0:00
97511,5/18/2022 0:00
51028,5/19/2022 0:00
123250,5/20/2022 0:00
123270,5/21/2022 0:00
115481,5/16/2022 0:00
26997,5/17/2022 0:00
102166,5/18/2022 0:00
56276,5/19/2022 0:00
18725,5/20/2022 0:00
29607,5/21/2022 0:00
18113,5/16/2022 0:00
114361,5/17/2022 0:00
14258,5/18/2022 0:00
4033,5/19/2022 0:00
64898,5/20/2022 0:00
3867,5/21/2022 0:00
11457,5/16/2022 0:00
18255,5/17/2022 0:00
17306,5/18/2022 0:00
46888,5/19/2022 0:00
15771,5/20/2022 0:00
7028,5/21/2022 0:00
118752,5/16/2022 0:00
11478,5/17/2022 0:00
128814,5/18/2022 0:00
30017,5/19/2022 0:00
125655,5/20/2022 0:00
110537,5/21/2022 0:00
4491,5/16/2022 0:00
51884,5/17/2022 0:00
82068,5/18/2022 0:00
15426,5/19/2022 0:00
22826,5/20/2022 0:00
49100,5/21/2022 0:00
29415,5/16/2022 0:00
55129,5/17/2022 0:00
61710,5/18/2022 0:00
25988,5/19/2022 0:00
94575,5/20/2022 0:00
22439,5/21/2022 0:00
43360,5/16/2022 0:00
97380,5/17/2022 0:00
121039,5/18/2022 0:00
36629,5/19/2022 0:00
115629,5/20/2022 0:00
72243,5/21/2022 0:00
5282,5/16/2022 0:00
40661,5/17/2022 0:00
110066,5/18/2022 0:00
