Repayment_id,repayment_amount,Default_Value
118401,49503,0
94950,48749,0
95760,53203,0
71545,50503,0
24596,51703,0
9612,51703,0
128851,46949,0
92848,46145,0
82986,49703,0
65034,61176,0
108287,61613,0
23248,48749,0
6478,49703,0
4335,43794,0
95438,44749,0
49141,54659,0
59750,79586,0
129183,56459,0
83291,48249,0
19194,52103,0
62845,38841,0
59565,50703,0
71647,56659,0
78318,57659,0
53486,39794,0
8048,38841,0
128119,51703,0
44161,48249,0
96074,40394,0
65048,38339,0
99178,32384,0
1012,56413,0
12116,47049,0
18083,43794,0
88313,58847,0
8810,48749,0
127630,62347,0
29764,53203,0
40601,41794,0
33287,52503,0
35652,21901,0
47004,58659,0
23165,49703,0
102728,39494,0
9042,56263,0
48180,40875,0
14803,59793,0
60730,31984,0
24704,54113,0
81635,51603,0
122489,80886,0
113625,63497,0
89713,32239,0
105068,41544,0
48392,58847,0
91066,45649,0
19947,45395,0
71256,50834,0
16289,50928,0
17242,58087,0
69508,50928,0
87068,38510,0
75310,41544,0
125566,43589,0
89974,50778,0
124578,55559,0
124455,48988,0
11466,60417,0
74356,48543,0
29798,52129,0
335,40875,0
106543,48583,0
41727,62802,0
9810,52313,0
105749,50753,0
101288,51918,0
18018,48078,0
127456,54063,0
127449,48598,0
45744,62182,0
33481,51048,0
102826,45379,0
126203,44149,0
113001,56713,0
14877,40544,0
112779,54273,0
49922,56013,0
78694,40089,0
65167,52419,0
16361,50923,0
86776,53083,0
15962,50528,0
2141,54813,0
76401,50873,0
25759,61447,0
22984,39420,0
15354,48753,0
121402,58647,0
73680,34029,0
16073,24316,0
7875,61213,0
50891,46349,0
118587,83586,0
91114,50078,0
124538,58013,0
126098,51578,0
51254,43394,0
86897,58013,0
63940,61713,0
75835,55513,0
98844,58513,0
886,57513,0
120952,51078,0
113134,54759,0
72027,61447,0
106157,31484,0
54133,54303,0
16215,59947,0
24135,51803,0
76585,62047,0
48650,58513,0
16684,58013,0
82273,57759,0
73977,56213,0
125354,56484,0
123242,61447,0
55650,62213,0
58008,58513,0
2909,56759,0
867,40210,0
11035,48349,0
125087,38275,0
25110,48349,0
25451,56013,0
31205,71817,0
40933,51303,0
71488,62213,0
52390,61213,0
106868,58947,0
6924,35439,0
96986,45145,0
70633,60947,0
107007,45349,0
34522,60213,0
96747,57509,0
107765,48042,0
68887,61213,0
53781,51078,0
59888,35439,0
128330,60213,0
73082,47349,0
43089,47349,0
80045,71817,0
9753,38189,0
73029,57013,0
17250,57263,0
112082,40394,0
59317,47395,0
82537,52078,0
39581,46349,0
86287,62197,0
4767,59947,0
102763,57013,0
103580,65169,0
20578,61947,0
40351,53078,0
123843,53303,0
31458,62569,0
28569,51778,0
44859,59847,0
82980,56621,0
115777,52303,0
29457,48349,0
20581,59847,0
124216,60113,0
126768,43210,0
118705,44394,0
56192,38439,0
95227,53078,0
50185,56013,0
11707,56621,0
97393,47349,0
310,58259,0
10441,52078,0
39638,51778,0
11716,56621,0
102387,51483,0
90590,56013,0
40109,48349,0
93590,52760,0
120985,56621,0
97172,52078,0
46449,57518,0
88970,55759,0
107230,51803,0
7114,52303,0
85855,43894,0
118239,49803,0
43950,55513,0
25281,50803,0
88675,34939,0
62614,56559,0
86173,48645,0
33632,58513,0
107859,56906,0
41120,51303,0
117851,54513,0
53380,56759,0
13402,53803,0
72200,45849,0
99804,53578,0
51761,48645,0
111808,43894,0
95387,57759,0
34683,51578,0
30692,39894,0
27639,39804,0
51439,67169,0
81211,50303,0
113891,48349,0
80536,43849,0
12108,35939,0
88682,55259,0
109713,47239,0
124698,52273,0
46903,29904,0
62418,48663,0
99500,35975,0
71267,48463,0
81686,47049,0
120313,48473,0
86802,45349,0
34318,48849,0
107057,47729,0
30069,43919,0
48178,50633,0
123209,36305,0
88025,38684,0
48082,46389,0
107845,48603,0
22533,45549,0
60213,45479,0
95805,49553,0
16207,43344,0
99156,38419,0
124263,44849,0
94833,37979,0
77225,45409,0
61673,48753,0
111023,48673,0
114432,50433,0
93293,37866,0
67426,51543,0
106739,32984,0
88380,46349,0
6604,50103,0
114358,39674,0
105152,48253,0
117584,47356,0
58032,57200,0
27281,53150,0
66186,46299,0
66202,52700,0
12701,57465,0
6483,38400,0
97611,43259,0
82377,58000,0
118173,53700,0
102868,55010,0
108698,49259,0
59924,38849,0
120752,49145,0
8520,57464,0
118278,37389,0
1261,53500,0
93176,57000,0
28207,46259,0
80678,55209,0
23679,35339,0
112387,48095,0
22037,44259,0
110482,44299,0
88949,45200,0
70010,39259,0
127205,34062,0
87319,50303,0
17100,59050,0
55726,56000,0
36147,43100,0
26689,56679,0
34127,52050,0
116974,35400,0
64693,60017,0
76994,38141,0
26228,88429,0
46303,51603,0
71163,58153,0
37811,58013,0
61608,57513,0
3629,56459,0
110337,38939,0
88323,42869,0
70839,55979,0
129666,53783,0
94119,43639,0
83567,54459,0
107797,45145,0
90806,58817,0
104226,66085,0
14929,54259,0
9941,65682,0
50369,53349,0
19966,55451,0
39657,47457,0
51853,58619,0
41051,52017,0
56354,49763,0
54307,49959,0
68462,49930,0
48057,56039,0
112458,46771,0
97746,49959,0
62144,81343,0
121943,46945,0
18214,58717,0
15989,50654,0
77248,53197,0
53928,40164,0
91422,54863,0
43359,55109,0
129703,43635,0
10526,50057,0
57477,52017,0
102862,58619,0
41353,32794,0
22728,45301,0
15585,45399,0
34511,52609,0
106585,55109,0
1726,52017,0
62148,49959,0
91524,40348,0
79331,40054,0
84301,52703,0
79754,54863,0
89721,56039,0
72742,53687,0
89486,55109,0
36233,51792,0
64858,44999,0
64427,43733,0
97844,55305,0
40028,35003,0
99827,53737,0
1633,53099,0
71136,56285,0
38625,49078,0
17039,41835,0
102638,58777,0
87752,54931,0
73265,51578,0
71100,55138,0
75797,54078,0
69179,57513,0
127019,45849,0
39058,36357,0
106630,55513,0
80353,57259,0
32349,62413,0
53449,60147,0
118592,49678,0
128983,47349,0
52175,42294,0
82069,61747,0
114,55513,0
14523,59150,0
89302,45145,0
110360,50078,0
106057,59012,0
122078,62684,0
103492,47945,0
109082,58813,0
8344,43812,0
77346,37439,0
106677,51478,0
46559,43210,0
59436,54513,0
99857,59447,0
81052,44849,0
36829,45063,0
123626,48145,0
122500,55779,0
81054,55013,0
37144,64882,0
100297,62347,0
47895,63447,0
13279,63927,0
112792,56013,0
88751,57513,0
122690,36201,0
125403,52378,0
48565,56759,0
110604,49578,0
41099,56013,0
22928,53078,0
19159,32984,0
66953,37541,0
8772,53078,0
20290,34261,0
97157,50303,0
8053,55813,0
74622,50303,0
13253,46349,0
79893,41394,0
68975,56513,0
62315,54203,0
4782,56759,0
122716,51303,0
25174,36201,0
23166,56759,0
71952,57759,0
52983,41394,0
47214,59447,0
129474,51303,0
115747,52303,0
126179,55259,0
67581,52603,0
30805,52303,0
67760,59913,0
115554,49803,0
98177,54303,0
104999,45349,0
98139,55013,0
128320,55659,0
69555,57259,0
12095,52103,0
93407,55513,0
114499,52303,0
91194,41032,0
116606,55013,0
57807,34814,0
21576,43939,0
10483,43939,0
23184,44909,0
111428,48743,0
93478,45879,0
11097,43939,0
104387,47773,0
1677,49488,0
57608,43939,0
87845,38950,0
68738,43939,0
9840,42935,0
114615,42044,0
10273,43939,0
2950,40104,0
35035,43939,0
113571,49713,0
83320,43939,0
61857,49488,0
104274,35299,0
44291,49883,0
73203,42969,0
113187,43939,0
7377,43939,0
85126,83676,0
23496,49803,0
119225,36300,0
63051,48845,0
107362,56159,0
96514,51578,0
40229,46749,0
73077,56959,0
106676,49803,0
100783,47249,0
970,49803,0
3123,56313,0
102802,46449,0
27736,53303,0
98189,42294,0
98425,40094,0
51394,55913,0
43132,56318,0
42044,42294,0
76621,49803,0
52669,56959,0
102212,46749,0
68916,49178,0
54248,56959,0
38586,51603,0
57871,56713,0
23850,49803,0
52637,57413,0
111518,48849,0
20317,56613,0
71482,47149,0
56376,60313,0
45158,46849,0
50514,58647,0
41377,57413,0
40062,57659,0
122687,60047,0
10041,49803,0
92702,46403,0
34012,45249,0
58031,56013,0
114790,59047,0
83693,52103,0
50643,42694,0
20499,69500,0
105234,55013,0
78630,40394,0
12464,47749,0
52166,51578,0
9523,47249,0
124954,42694,0
29281,62913,0
4050,56259,0
41014,59913,0
96844,52178,0
36895,56213,0
80929,58659,0
25408,59313,0
98317,50203,0
99657,54459,0
61620,56259,0
66254,52078,0
50402,56759,0
54597,53803,0
97722,54303,0
25328,47349,0
61733,51303,0
62668,59847,0
71108,60113,0
84506,53303,0
109048,52303,0
106251,53303,0
14575,59847,0
53546,52978,0
61247,57598,0
30485,56867,0
81733,55898,0
55231,39439,0
94044,45645,0
4094,55489,0
41677,58213,0
78539,66682,0
75640,42754,0
56958,59947,0
11521,60127,0
88947,43449,0
55230,59507,0
38210,74119,0
115423,63297,0
80539,84750,0
127751,71688,0
94928,66697,0
91182,55713,0
103734,59832,0
115259,54499,0
37202,55243,0
3690,55389,0
76660,71582,0
37840,55243,0
70329,65322,0
16915,58213,0
15545,71193,0
82662,51348,0
70861,55013,0
23414,50583,0
112510,58213,0
12154,51348,0
86738,55243,0
5777,62426,0
64818,58213,0
73095,50078,0
99437,82884,0
107646,58114,0
20200,55243,0
118629,40774,0
3409,55899,0
109642,58213,0
13431,61467,0
51143,45679,0
15167,58213,0
44387,60977,0
72778,66697,0
61176,45985,0
67729,82537,0
90160,75147,0
80064,55489,0
15796,50358,0
120965,66784,0
77050,77289,0
74944,55489,0
40543,96899,0
110876,58213,0
32037,46669,0
97958,77039,0
100406,50328,0
96425,78876,0
22790,55243,0
105971,60127,0
53397,64576,0
120712,50678,0
24991,54253,0
25046,61317,0
111500,59507,0
119052,72183,0
31295,58213,0
5507,52303,0
53640,60327,0
88440,72077,0
121001,57223,0
97945,43565,0
89210,55013,0
86097,58114,0
14689,61612,0
1331,55243,0
43694,55243,0
84230,62247,0
93488,76961,0
104009,55653,0
27081,50078,0
97290,61383,0
101898,55013,0
3563,64309,0
44208,62447,0
40332,58017,0
26264,41788,0
28628,58063,0
50960,54513,0
1494,82737,0
119749,55243,0
55041,57916,0
92819,45679,0
62433,55518,0
24664,48149,0
28447,82486,0
23410,58213,0
45393,66697,0
115160,52338,0
58162,58213,0
44059,61495,0
128794,55653,0
58100,62447,0
19122,57918,0
70741,61383,0
51153,60947,0
12375,43210,0
39564,55759,0
71593,57013,0
40348,54373,0
15358,89625,0
60280,36525,0
103284,53078,0
86224,60213,0
58993,67869,0
33594,22921,0
25475,54013,0
118950,62547,0
106341,70817,0
16082,53078,0
34418,42460,0
4765,47849,0
13228,63882,0
82618,66882,0
74931,48145,0
107001,57259,0
77655,33484,0
19805,66882,0
21890,57013,0
4296,36525,0
104410,46349,0
110466,43210,0
54717,48349,0
32789,38439,0
22870,32451,0
57120,31484,0
36535,44349,0
11228,69167,0
56746,37189,0
55710,83620,0
37582,59947,0
71973,56013,0
9962,54063,0
26029,62197,0
109769,48145,0
8775,61463,0
100167,27801,0
92548,46645,0
119522,72717,0
68646,36939,0
74886,30341,0
54455,48349,0
21524,58259,0
22086,60213,0
29187,58413,0
4761,61947,0
21213,60347,0
65223,57413,0
20109,60613,0
114350,48545,0
48982,60347,0
43917,68569,0
65832,46145,0
113898,60447,0
36020,65382,0
73909,60347,0
127030,57059,0
23524,53803,0
68658,46545,0
19488,51703,0
51204,60213,0
104291,68569,0
3783,42044,0
61028,55109,0
65588,71633,0
81868,45879,0
20017,57263,0
116155,57463,0
52631,26178,0
42201,54206,0
90742,51803,0
84358,50303,0
8043,70873,0
12740,39074,0
83935,52903,0
9828,46349,0
117653,50303,0
7800,50198,0
43505,52333,0
5606,56509,0
13927,64129,0
67085,52579,0
53991,72731,0
82393,48743,0
49207,56013,0
98924,33359,0
3262,45879,0
100839,48349,0
78309,52340,0
4304,40394,0
38192,40394,0
12806,53549,0
58422,49228,0
8059,51653,0
117553,67657,0
113337,67963,0
90102,52053,0
50423,59057,0
40400,47895,0
22113,53549,0
55316,52823,0
67262,78543,0
5241,24719,0
86288,36269,0
101923,70873,0
36192,46849,0
20547,42044,0
109216,68739,0
69231,70485,0
49095,73739,0
61367,38770,0
106379,50803,0
1063,56898,0
97771,53064,0
19028,64129,0
118808,49803,0
22376,73751,0
2514,59323,0
88824,44909,0
18761,60293,0
85255,73123,0
62357,56259,0
20028,51623,0
54394,72769,0
36881,36439,0
90676,52303,0
59091,46349,0
15429,43357,0
99706,34329,0
84772,39974,0
49312,51382,0
81986,35299,0
80665,58353,0
112651,65882,0
77125,74151,0
5968,50688,0
33074,81533,0
36186,64882,0
67203,58966,0
107921,60813,0
11635,71817,0
52691,63213,0
103967,57013,0
48948,53303,0
86842,66882,0
126879,40644,0
3225,61947,0
19143,82686,0
88386,53078,0
58191,58947,0
124701,38439,0
52406,62213,0
38298,56259,0
89975,53078,0
48764,61947,0
31351,67169,0
16923,57013,0
117201,57259,0
58578,57763,0
15842,62213,0
106584,54513,0
9700,50328,0
102692,58259,0
114452,42394,0
39094,60413,0
85846,61947,0
14857,82686,0
45284,57263,0
86292,56509,0
51767,27479,0
38495,92555,0
126356,60147,0
41275,70523,0
24056,56013,0
122856,83033,0
86674,57259,0
115717,57635,0
77188,39633,0
22179,39633,0
62338,81686,0
57221,54359,0
15787,41394,0
124569,33484,0
5719,38439,0
87737,45707,0
4068,56822,0
29070,38080,0
107749,47849,0
105517,37930,0
50457,37439,0
12346,52578,0
30352,54013,0
10594,49078,0
35859,36182,0
106233,59213,0
5978,64869,0
53626,57913,0
81923,73723,0
106659,64669,0
95407,62947,0
14647,32484,0
64439,41394,0
65221,47349,0
1722,53553,0
35293,52611,0
6338,31484,0
99036,32295,0
76461,28404,0
114648,49833,0
117286,59947,0
39112,33484,0
125962,27529,0
109807,51737,0
123546,58947,0
121105,58013,0
29985,59947,0
120521,48349,0
65747,63713,0
66208,52174,0
92788,53078,0
103275,52303,0
100791,37930,0
124002,56259,0
110884,61947,0
94223,43668,0
125147,47349,0
69447,35308,0
91682,42394,0
30243,58013,0
115006,26529,0
54636,53303,0
126093,51303,0
55881,49425,0
71581,61947,0
29894,43394,0
38780,57759,0
36605,59213,0
21498,43394,0
101274,40984,0
37320,52978,0
9450,37109,0
19871,60953,0
11090,43494,0
2111,46329,0
94518,51448,0
15117,50528,0
96778,51673,0
110826,46389,0
57482,53403,0
76762,55549,0
113090,58413,0
57464,56431,0
106977,49058,0
126100,54225,0
22951,52978,0
65589,53343,0
52717,26419,0
7658,61123,0
100779,53403,0
83872,32254,0
117645,52428,0
10604,55303,0
46276,54873,0
46663,55255,0
24955,53589,0
48163,46819,0
44362,56833,0
62987,55413,0
125307,53589,0
96677,51508,0
101144,53589,0
55388,56099,0
23654,53795,0
96652,49254,0
103306,58059,0
60261,42944,0
42762,38049,0
69773,39394,0
100893,43610,0
39305,41310,0
71817,45349,0
40178,54713,0
124883,51478,0
54001,55013,0
91663,29684,0
103820,49453,0
43932,53378,0
116882,59447,0
37328,49403,0
98164,39749,0
36884,44845,0
13293,30011,0
79014,54113,0
23109,61247,0
107014,57213,0
103410,42194,0
74557,54113,0
72660,59247,0
18883,50478,0
55694,52503,0
87543,57113,0
4082,43610,0
74207,56413,0
34192,57213,0
35456,50778,0
52634,39594,0
84920,49278,0
129086,43710,0
31411,41410,0
82422,56659,0
81402,57259,0
37523,41394,0
7756,51478,0
116746,54313,0
93318,54213,0
26670,44945,0
58308,47849,0
57765,56413,0
90565,62347,0
108372,54313,0
91554,55813,0
39309,50003,0
26738,43610,0
89954,41310,0
106292,48349,0
30908,51678,0
121315,52503,0
71684,58213,0
4885,57213,0
118237,47545,0
119167,49303,0
92198,61247,0
110520,46445,0
125706,57413,0
120814,38939,0
53593,48549,0
88110,50603,0
5406,43694,0
79188,55613,0
61828,39894,0
125714,45549,0
85192,50378,0
60423,57213,0
37873,59147,0
79777,40794,0
19076,50478,0
25410,43710,0
52763,57213,0
52689,46545,0
128806,43410,0
68063,52778,0
23708,55713,0
30085,53978,0
84668,57013,0
77510,31661,0
109603,52478,0
33286,58813,0
24832,48945,0
93174,60147,0
21667,50878,0
26253,81686,0
68003,59947,0
95991,49303,0
15121,52303,0
44148,62947,0
89285,76751,0
29800,73869,0
8087,67169,0
50913,69817,0
97755,69817,0
56062,69817,0
101486,46349,0
64794,79686,0
73998,75551,0
74323,54259,0
48083,54259,0
93094,71717,0
128577,62213,0
6863,69373,0
104155,75079,0
43838,73067,0
59373,15619,0
60913,61213,0
31776,39394,0
66854,58227,0
47263,56259,0
23024,73751,0
7590,77251,0
122521,94490,0
108935,62947,0
43744,58013,0
42225,78686,0
537,53303,0
108875,54259,0
59219,95990,0
120594,50303,0
34502,76751,0
54787,67882,0
31997,44599,0
28342,64882,0
98294,72567,0
93401,45349,0
84108,69817,0
47757,63882,0
99070,46145,0
31108,52553,0
77723,52078,0
57415,70317,0
62101,58259,0
55234,78686,0
74179,52078,0
38988,76751,0
1585,61479,0
37856,64882,0
90195,57413,0
60697,39310,0
100976,52178,0
26772,54913,0
74795,53703,0
97395,47549,0
97274,42494,0
36544,51403,0
17371,58113,0
39482,34084,0
88149,55613,0
65742,54859,0
124542,55013,0
47672,55613,0
111481,56613,0
101691,43310,0
99010,56359,0
19964,59347,0
117939,48949,0
109031,57413,0
112315,73317,0
73452,48745,0
107711,70723,0
82525,58113,0
46819,42794,0
1339,41994,0
126505,52478,0
79954,46449,0
31799,58413,0
6877,56659,0
7385,55859,0
2162,68482,0
53668,32084,0
24900,55413,0
76934,45749,0
71848,48949,0
93935,33084,0
27351,54613,0
31686,63047,0
56076,52903,0
12753,52678,0
87110,57913,0
43095,40994,0
17539,84220,0
105933,55613,0
127210,50403,0
56809,64782,0
33678,35689,0
92456,70817,0
63213,108618,0
34857,35689,0
121094,77751,0
33762,57159,0
62543,55259,0
81699,53303,0
52920,60613,0
106478,55459,0
51372,58063,0
45803,81936,0
73896,75751,0
80503,52578,0
68497,53078,0
41981,57659,0
36753,64782,0
73960,49145,0
126033,55013,0
51454,55213,0
87937,56163,0
83235,55013,0
58169,54078,0
110002,53078,0
360,47349,0
90132,57763,0
42006,44399,0
48246,55259,0
45458,71817,0
105778,40394,0
60076,57213,0
9291,52828,0
2663,51078,0
15320,59013,0
90060,56913,0
53025,75329,0
79703,57259,0
116871,58013,0
95867,56013,0
124633,30734,0
45200,46349,0
25521,48145,0
59947,53078,0
114140,38457,0
109109,43460,0
62364,71817,0
106819,95489,0
60553,62273,0
67569,49125,0
56620,51712,0
71681,45579,0
122423,40490,0
63624,25351,0
103390,57123,0
102063,46074,0
1739,57618,0
23323,56854,0
25602,35274,0
49252,25099,0
91526,38244,0
72949,56133,0
91367,54399,0
128982,41862,0
128960,62768,0
22272,49748,0
23875,46569,0
65488,30401,0
84494,58014,0
30508,36759,0
11316,76558,0
15486,48054,0
23820,33484,0
48417,49713,0
30158,52759,0
50591,38164,0
24339,52503,0
48959,56898,0
76,55559,0
106373,53639,0
38426,52579,0
5542,53303,0
34007,52818,0
112829,51653,0
44189,44909,0
123184,52579,0
65721,45879,0
20245,55213,0
107348,46849,0
9808,27529,0
65606,48349,0
96248,50683,0
66825,60213,0
117854,52303,0
109447,57459,0
83347,48549,0
60369,48743,0
72674,41074,0
646,50683,0
125705,33484,0
7000,38141,0
23088,50683,0
127512,44909,0
126996,47349,0
125780,49273,0
29658,53008,0
21051,51653,0
78699,49713,0
85951,49713,0
60849,58087,0
90302,36269,0
75383,52503,0
115122,49503,0
72223,51653,0
13136,41032,0
84038,45879,0
8765,57383,0
20334,52759,0
68740,61213,0
39641,36639,0
73522,57259,0
75987,47349,0
116008,68882,0
79833,47349,0
5489,44849,0
107101,51303,0
111584,33284,0
22156,70517,0
40982,53303,0
6317,53303,0
11229,52878,0
51383,70123,0
54527,52503,0
60336,57259,0
129488,48045,0
71380,63882,0
74706,29529,0
78075,48145,0
53233,47349,0
81163,47645,0
16710,28529,0
68966,69169,0
5971,34639,0
62955,63947,0
48380,53303,0
77849,34484,0
89962,57259,0
94590,55013,0
15129,60413,0
83006,33541,0
79371,57259,0
70501,70817,0
1607,67169,0
34065,51803,0
88282,24574,0
96021,56259,0
96142,35439,0
57406,34939,0
18721,55759,0
80999,58013,0
116525,40294,0
59341,44394,0
71500,69817,0
49366,32484,0
25440,58613,0
12562,42394,0
98725,19574,0
20971,65382,0
114356,42994,0
78283,68165,0
70046,68875,0
66065,55159,0
59882,69123,0
2337,59947,0
4327,32341,0
81170,79686,0
67625,48349,0
40147,57259,0
22585,29484,0
124226,47349,0
10532,43394,0
71156,31484,0
82813,34439,0
41525,57013,0
6997,25925,0
91501,60947,0
37913,57759,0
46852,44349,0
121773,47349,0
38909,42794,0
72802,58259,0
87663,45349,0
5611,59947,0
83296,62213,0
40502,36990,0
60667,66380,0
67902,37439,0
92870,79686,0
112223,45349,0
51545,52078,0
46775,46249,0
28978,63880,0
6420,57013,0
74234,54513,0
22963,40394,0
31112,43749,0
34204,34439,0
80003,42794,0
15096,32341,0
78544,63882,0
114890,52303,0
80208,68815,0
69290,70123,0
54781,60047,0
68666,56013,0
128163,58747,0
43571,58259,0
18538,45349,0
27651,62213,0
109507,66882,0
92517,57259,0
6776,58347,0
110602,44349,0
125576,41210,0
80660,57959,0
70939,46349,0
68779,59413,0
124757,63913,0
35776,53578,0
9252,59513,0
117417,56102,0
7976,59913,0
43924,58725,0
40319,58479,0
23280,55759,0
47541,51303,0
12272,59713,0
34918,58513,0
28340,74651,0
2164,60354,0
998,41394,0
70959,57513,0
20455,66082,0
5820,57459,0
39124,46345,0
15769,37939,0
129749,65169,0
78457,52078,0
90974,49303,0
94597,42394,0
95232,59213,0
61564,30984,0
78822,56259,0
90206,57259,0
55009,42394,0
102382,40394,0
55066,39394,0
113826,46349,0
7424,47145,0
37504,49303,0
68794,50303,0
55606,52303,0
67185,48803,0
13782,62447,0
83790,56513,0
4919,55013,0
42471,49078,0
19766,61947,0
44256,47349,0
14408,30484,0
38318,45349,0
107064,52303,0
101463,51303,0
125274,58947,0
78148,54259,0
56441,59213,0
115751,46645,0
42578,55259,0
19858,58947,0
33718,59213,0
119178,42394,0
115606,57013,0
115427,45349,0
1092,53303,0
58028,58955,0
29012,43394,0
47947,53759,0
107675,42210,0
110135,43210,0
75044,64882,0
69104,45389,0
6326,52403,0
119422,47349,0
57660,63882,0
6513,36775,0
108472,51498,0
36337,53139,0
81925,63542,0
27676,68377,0
75578,50078,0
21288,67397,0
91797,39554,0
118594,54609,0
103567,74951,0
112088,62659,0
121722,49303,0
69681,74191,0
43730,63542,0
97622,51223,0
103850,63882,0
48714,64882,0
30621,51223,0
103101,49263,0
127359,55833,0
75971,83086,0
70676,67064,0
95272,64469,0
25492,63882,0
9448,67397,0
52508,56079,0
83405,39394,0
103081,34699,0
21691,45389,0
129449,61647,0
97853,62562,0
46527,48587,0
98678,58259,0
83517,30681,0
91004,48249,0
23969,70827,0
20863,32794,0
13580,97890,0
15977,56813,0
19087,75751,0
67845,52649,0
30860,47349,0
28863,49753,0
29601,54759,0
69324,19074,0
79393,61647,0
126383,54363,0
93457,38574,0
60324,58217,0
87457,52078,0
121417,55099,0
116101,65789,0
73182,47349,0
91523,59259,0
14734,30334,0
57894,59697,0
44572,58013,0
93064,55013,0
114036,31640,0
56075,27529,0
6722,37275,0
70855,50558,0
76674,41860,0
8704,53070,0
80706,50783,0
118986,58286,0
44294,26094,0
18019,46049,0
113546,51303,0
96987,29984,0
65537,44394,0
333,51484,0
116949,41394,0
89182,52579,0
129052,64882,0
89829,33279,0
114766,42394,0
74174,54303,0
42990,52863,0
50547,42517,0
32761,38264,0
77026,46786,0
97660,47049,0
66339,57013,0
93384,57702,0
118998,38489,0
94661,47849,0
120735,63964,0
60489,44039,0
70439,61213,0
117931,56612,0
16812,52610,0
63553,62213,0
100274,51503,0
84015,58259,0
40877,51303,0
62353,57013,0
49146,37080,0
80688,30484,0
75194,66770,0
55802,49103,0
28343,73317,0
58758,65399,0
3358,63007,0
66782,46786,0
74730,58259,0
45660,50282,0
52136,34429,0
30213,49349,0
44290,64382,0
125734,54259,0
16459,27000,0
45676,57259,0
128392,56259,0
5147,39394,0
39406,62947,0
79280,17000,0
116764,70817,0
37342,70123,0
117817,49763,0
62122,52703,0
129142,49303,0
8264,56259,0
114525,52703,0
129880,43394,0
72078,63213,0
63805,58493,0
77909,60453,0
27946,65169,0
79657,39394,0
49613,56579,0
124895,43394,0
61287,58259,0
58562,43394,0
127588,52703,0
17440,52303,0
128883,68169,0
105086,44349,0
74264,49078,0
94975,51723,0
113170,54259,0
124938,52078,0
78638,60947,0
3040,53303,0
75466,52303,0
123814,40054,0
11678,43394,0
128404,49803,0
119642,50303,0
123062,55599,0
9929,46349,0
25947,61213,0
19788,51303,0
126777,71123,0
51775,22000,0
28145,34439,0
47585,29661,0
129744,37159,0
85385,60947,0
42944,53759,0
55184,56259,0
102709,39074,0
122237,71143,0
18267,47349,0
122328,60213,0
55607,61213,0
70261,75079,0
69539,66169,0
22165,52303,0
59415,75751,0
39356,51723,0
119732,50303,0
117489,29000,0
85435,46349,0
13616,39394,0
108014,75751,0
96919,25029,0
34737,43394,0
61636,75751,0
43638,56013,0
51950,51303,0
91170,49763,0
38066,46849,0
106280,31324,0
84637,36179,0
11515,47029,0
53571,57259,0
56663,46349,0
129755,42394,0
118894,51303,0
74801,30484,0
64575,36439,0
38288,34439,0
13562,43394,0
106435,44394,0
113920,60739,0
99834,57486,0
116312,55713,0
66481,68870,0
64316,46099,0
94015,43894,0
3010,55785,0
31812,61197,0
51763,61713,0
35307,43394,0
8716,67722,0
128876,55243,0
124166,57416,0
32458,61461,0
98659,55209,0
101393,67296,0
37560,58913,0
19813,55895,0
5577,51578,0
3427,52303,0
64339,56513,0
103220,68237,0
86293,29529,0
128962,57898,0
44951,49346,0
9336,82936,0
39370,53378,0
14558,78751,0
44771,68233,0
15126,68132,0
22024,73960,0
106833,40394,0
52370,67169,0
62111,60813,0
72128,58413,0
4455,33484,0
32351,51828,0
28433,37439,0
56709,48145,0
123580,53803,0
66833,48349,0
78442,61006,0
49329,64463,0
127102,50847,0
82124,49045,0
51507,49349,0
94113,48273,0
111051,49540,0
123926,49580,0
113386,54100,0
100305,52185,0
38231,47149,0
112815,63847,0
90020,42547,0
36254,83686,0
2866,56778,0
86259,62477,0
115692,56813,0
29507,57259,0
74995,55599,0
2450,48391,0
25229,54100,0
44218,68669,0
6804,45268,0
104688,45522,0
39180,58530,0
21086,57513,0
32963,55513,0
88337,73329,0
84245,81686,0
103216,60663,0
123745,38053,0
89636,57380,0
25835,46895,0
32748,51256,0
113820,52995,0
1311,45349,0
54315,55922,0
65481,65512,0
74448,56413,0
29837,56369,0
109337,58493,0
49309,49652,0
5070,34439,0
87982,73711,0
72344,68877,0
82848,56032,0
103735,65782,0
4814,69123,0
75712,54013,0
53590,24529,0
129643,37239,0
110932,78546,0
20340,55353,0
28348,76751,0
101990,50458,0
125893,59947,0
107929,56259,0
60092,58227,0
53215,45145,0
39744,63882,0
36100,38439,0
93047,55259,0
112874,78686,0
17269,49763,0
6517,50743,0
46359,51403,0
87595,44705,0
51974,50303,0
2979,56259,0
23932,61213,0
113231,52078,0
41022,49303,0
112504,47349,0
13262,45145,0
119268,60947,0
4938,63213,0
111590,78196,0
30759,49578,0
78180,38164,0
53772,66882,0
51056,55013,0
78866,44705,0
56255,49078,0
59062,53393,0
63160,55599,0
116630,47849,0
6505,47849,0
108134,63947,0
52849,56213,0
30659,73751,0
112782,81833,0
21089,67882,0
32721,69057,0
63949,56213,0
71172,62947,0
31554,68627,0
29892,60187,0
50805,61167,0
60668,58259,0
103064,44705,0
117508,48349,0
67205,70163,0
7700,65882,0
33818,46869,0
39302,42044,0
55906,82586,0
